epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_abs_max_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_theta_abs_le_8_mae_deg,val_theta_abs_le_10_mae_deg,val_theta_pos_6_8_mae_deg,val_theta_neg_8_6_mae_deg,val_theta_neg_4_2_mae_deg,val_theta_neg_4_2_p95_abs_err_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.0003999496469885013,0.6206999527961505,0.7983529794324637,7.777496968021134,0.5542272329330444,1.921656608581543,0.930342435836792,5.639554977416992,0.1288108229637146,0.9740085601806641,0.9545652866363525,0.5542272925376892,0.5542272925376892,0.9625276923179626,0.6296502351760864,1.126184105873108,4.140992641448975,0.974721941354904,0.9312436804853387,0.6090909090909091
2,0.00039979861330826294,0.06547892035565615,0.6954746205958606,6.68784901424085,0.5692049264907837,2.0624144077301025,0.8714557886123657,5.165779113769531,0.16508738696575165,0.9554879069328308,0.9541507363319397,0.5692049264907837,0.5692049264907837,2.0154001712799072,1.7843995094299316,1.591622233390808,3.192699909210205,0.9737108190091001,0.9302325581395349,0.6090909090909091
3,0.0003995469750092912,0.09879849547368924,0.7480596906013026,6.901086114034822,0.43552783131599426,1.6527591943740845,0.7631139755249023,5.067407608032227,0.15335960686206818,0.9105712175369263,0.9230471253395081,0.43552786111831665,0.43552786111831665,1.3670920133590698,0.3619725704193115,1.1500635147094727,4.112159252166748,0.9737108190091001,0.9312436804853387,0.6090909090909091
4,0.0003991948587990478,0.0670207834659523,0.667716812195503,5.509027417906616,0.44736015796661377,1.5570565462112427,0.8093490600585938,4.517606735229492,-0.17929232120513916,0.8377127051353455,0.8312823176383972,0.44736018776893616,0.44736018776893616,0.6753097772598267,0.4208081066608429,0.9996431469917297,3.301539421081543,0.9737108190091001,0.9312436804853387,0.6
5,0.0003987424419786485,0.04330588056771072,0.7359543694041978,11.583138940301174,0.4892975986003876,1.8572362661361694,1.7139593362808228,6.784003734588623,-0.3650948405265808,1.7111448049545288,1.6677114963531494,0.4892975986003876,0.4892975986003876,0.6261199712753296,0.54188072681427,0.7926262021064758,3.001798629760742,0.9737108190091001,0.9307381193124368,0.6
6,0.00039818995235358696,0.09720743724358032,0.9744054111600284,14.583735893351243,0.617311954498291,2.0294716358184814,1.6589927673339844,4.36210823059082,0.48503321409225464,1.6576495170593262,1.6786508560180664,0.6173120141029358,0.6173120141029358,0.5882238745689392,0.36750155687332153,1.688893437385559,5.722508430480957,0.9737108190091001,0.9312436804853387,0.6
7,0.00039753766811902755,0.19469387505943644,0.8530311196349388,7.637075711925719,0.5724100470542908,1.666121482849121,0.9503540992736816,5.283053398132324,0.37976598739624023,0.9510021209716797,0.9509786367416382,0.5724100470542908,0.5724100470542908,0.6124283075332642,0.2723701596260071,1.3075342178344727,4.4584550857543945,0.9721941354903944,0.9317492416582407,0.6181818181818182
8,0.0003967859177197259,0.09561988425092442,0.8135677444079045,6.933329264016228,0.4935094118118286,1.6126468181610107,0.7236980199813843,5.071305274963379,0.22565172612667084,0.7973101139068604,0.8026772141456604,0.4935093820095062,0.4935093820095062,0.412120521068573,0.7118186354637146,1.249721646308899,4.09555196762085,0.9721941354903944,0.9302325581395349,0.5909090909090909
9,0.0003959350796846471,0.09938146604225914,0.7244944571243379,9.517083824464027,0.5011523962020874,1.8769539594650269,1.5187081098556519,5.797832012176514,-0.3255613148212433,1.51064932346344,1.4103621244430542,0.5011523962020874,0.5011523962020874,1.356795310974121,0.3774123787879944,0.865851879119873,2.801985263824463,0.9737108190091001,0.9322548028311426,0.5909090909090909
10,0.0003949855824363647,0.07119457433573262,0.661796503047731,4.648917570676706,0.456459641456604,1.4030214548110962,0.9318779110908508,4.158724784851074,-0.2708395719528198,0.9808545708656311,0.9639895558357239,0.456459641456604,0.456459641456604,0.718243420124054,0.40461763739585876,1.0784683227539062,2.911975622177124,0.9737108190091001,0.9332659251769464,0.5909090909090909
11,0.0003939379040753374,0.06670854857629764,0.7623571255691614,6.62741527896948,0.4668024778366089,1.6141904592514038,0.821139395236969,6.42693567276001,-0.22984398901462555,0.8661709427833557,0.8532435894012451,0.4668024480342865,0.4668024480342865,0.8981420993804932,1.1491755247116089,1.3341867923736572,3.5572047233581543,0.9721941354903944,0.9322548028311426,0.5909090909090909
12,0.00039279257213917066,0.037466713986300484,0.7509696182274119,5.600034786062936,0.38423264026641846,1.294989824295044,0.7011877298355103,4.3713250160217285,-0.09076860547065735,0.7278486490249634,0.7333117127418518,0.38423264026641846,0.38423264026641846,0.6233590245246887,0.6104457378387451,1.2372747659683228,3.8262555599212646,0.9737108190091001,0.9332659251769464,0.6090909090909091
13,0.0003915501633369861,0.05102202294157278,0.7430412997129111,5.636932547853288,0.36290737986564636,1.39176607131958,0.7277906537055969,4.512893199920654,-0.007583743426948786,0.8060701489448547,0.7836083769798279,0.36290737986564636,0.36290737986564636,0.7578928470611572,0.4793894290924072,1.1703832149505615,3.6637074947357178,0.9737108190091001,0.9312436804853387,0.5909090909090909
14,0.0003902113032590307,0.135377471600762,0.7318911005802173,6.507045526216712,0.4072931706905365,1.6995512247085571,1.0013444423675537,6.627830982208252,-0.018405232578516006,1.0038262605667114,1.0037412643432617,0.4072931408882141,0.4072931408882141,1.3917405605316162,0.42272186279296875,1.0668500661849976,3.3121204376220703,0.9732052578361982,0.9307381193124368,0.5909090909090909
