model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,42,10,0.9772727272727273,0.9376321353065539,0.9516397998888271,0.6666666666666666,0.9971488274110794,0.0005285412262156448,0.002642706131078224,0.9526681037416719,0.021141649048625793,0.045454545454545456,0.9263157894736842,0.9606557377049181,0.8733850129198967,0.44038262963294983,0.4403826594352722,0.6682693362236023,1.4057512283325195,5.164949417114258,-0.19552910327911377,0.4403826594352722,0.6682693362236023,1.4057512283325195,5.164949417114258,-0.19552910327911377,0.6329778432846069,0.8256914019584656,1.591493844985962,2.5390408039093018,0.03452691063284874,68.0,0.40975406765937805,0.5474900603294373,1.0714750289916992,1.4553577899932861,-0.12753444910049438,55.0,0.6017963290214539,2.1380867958068848,1.2557660341262817,3.0953738689422607,0.6210057735443115,1.122284173965454,2.8550710678100586,-0.26107078790664673,1.1338605880737305,2.9870529174804688,-0.25023016333580017,0.3460947275161743,1.1355187892913818,2.9870529174804688,-0.2504989206790924,0.9001838564872742,2.1623482704162598,0.9946524064171123,0.8846153846153846,0.943502824858757,0.8264462809917356,0.7137809187279152,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p0_f0p35_neg200_mainhead\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p0_f0p35_neg200_mainhead\ModernTCN_theta_finetune_report.md
