model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_8_10_mae_deg,theta_pos_8_10_rmse_deg,theta_pos_8_10_p95_abs_err_deg,theta_pos_8_10_max_abs_err_deg,theta_pos_8_10_bias_deg,theta_pos_8_10_n,theta_neg_10_8_mae_deg,theta_neg_10_8_rmse_deg,theta_neg_10_8_p95_abs_err_deg,theta_neg_10_8_max_abs_err_deg,theta_neg_10_8_bias_deg,theta_neg_10_8_n,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_neg_2_0p5_mae_deg,theta_neg_2_0p5_p95_abs_err_deg,theta_neg_2_0p5_bias_deg,theta_pos_0p5_2_mae_deg,theta_pos_0p5_2_p95_abs_err_deg,theta_pos_0p5_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,theta_edge_p95_abs_err,false_turn_straight,flat_peak_theta_error,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,21,27,0.9592833876221498,0.6085776330076005,0.6411290322580645,0.5415282392026578,0.9862224092621852,0.008143322475570033,0.01520086862106406,0.7647067871765655,0.2269272529858849,0.38165038002171553,0.6224256292906178,0.5898498187467633,0.6359499431171786,0.8204795122146606,0.7788324952125549,1.0488497018814087,2.143813371658325,6.474554538726807,-0.036712970584630966,0.8204795718193054,1.1697160005569458,2.2953598499298096,7.92916202545166,-0.020458843559026718,1.1553150415420532,1.8050875663757324,4.175807476043701,7.92916202545166,-0.0686807781457901,354.0,0.8231402039527893,1.279427409172058,2.3239352703094482,7.726716995239258,0.1499151885509491,374.0,0.7215644717216492,0.9686444401741028,1.971718668937683,3.693347215652466,0.14722715318202972,374.0,0.7974243760108948,1.052878975868225,1.9098479747772217,4.3853559494018555,0.267618328332901,374.0,0.8337815403938293,2.33760142326355,0.8749570846557617,2.2869648933410645,-0.4708666503429413,0.9083459973335266,2.426833152770996,-0.028636779636144638,0.8197320103645325,1.80573308467865,0.1909976601600647,2.7289557456970215,6.42245626449585,0.029486535117030144,1.6774930953979492,2.918837070465088,-0.08909895271062851,nan,nan,nan,nan,1.3060680627822876,2.1683287620544434,4.175807476043701,0.41015018125323666,6.42245626449585,0.9050802139037433,0.627906976744186,0.9835087719298246,0.7729281767955801,0.8249440715883669,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_next_round_22d\03_seq256_small_baseline\phase3A_seed21\small_seq256_k31_champion_recipe_seed21\modern_tcn_seed21.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_next_round_22d\03_seq256_small_baseline\phase3A_seed21\small_seq256_k31_champion_recipe_seed21\ModernTCN_train_report.md
