epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.00029990862405286433,0.03969149487317172,0.11623047313979684,1.2561003448740218,0.6853532195091248,1.8098785877227783,0.7382755279541016,1.724334478378296,0.9836544074722708,0.819614711033275,0.650294695481336
2,0.00029963460753897357,0.036196863440085214,0.11487231946398622,0.7455767182138969,0.8888840079307556,1.4349271059036255,-0.09653697907924652,1.6242210865020752,0.9836544074722708,0.819614711033275,0.650294695481336
3,0.00029917828430524096,0.03642843796691079,0.11427053278534996,0.680668332633512,0.6676202416419983,1.362841248512268,-0.007393603678792715,1.2820708751678467,0.9836544074722708,0.819614711033275,0.650294695481336
4,0.0002985402103112355,0.034414250220953374,0.11471415033604204,0.7293191598905105,0.6242885589599609,1.353596806526184,-0.3422567844390869,1.3570518493652344,0.9836544074722708,0.819614711033275,0.650294695481336
5,0.00029772116295183115,0.03463776474403155,0.11516379121793201,1.0815520388257223,0.8480586409568787,1.7368756532669067,0.43837442994117737,1.589838981628418,0.9836544074722708,0.819614711033275,0.650294695481336
6,0.0002967221401100708,0.03471696855337693,0.11580009331792958,1.1061161266799238,0.8842637538909912,1.7380595207214355,0.4931107759475708,2.057879686355591,0.9836544074722708,0.819614711033275,0.650294695481336
7,0.0002955443589413994,0.0347583910921162,0.11461847072376957,0.76375616794227,0.7435212135314941,1.4209448099136353,0.28495004773139954,1.4523117542266846,0.9836544074722708,0.819614711033275,0.650294695481336
8,0.0002941892543907478,0.0346779014485193,0.11480471548356302,0.8549128025450505,0.683401346206665,1.5066076517105103,-0.34555932879447937,1.5302988290786743,0.9836544074722708,0.819614711033275,0.650294695481336
9,0.00029265847744427303,0.03466721715893527,0.1154942223144357,0.8534027620851211,0.6630728244781494,1.4423930644989014,-0.4700142741203308,1.4504388570785522,0.9836544074722708,0.819614711033275,0.650294695481336
10,0.0002909538931178862,0.034646924451259414,0.11454244880076396,0.6496788385317767,0.7504185438156128,1.3144848346710205,-0.21234942972660065,1.3644206523895264,0.9836544074722708,0.819614711033275,0.650294695481336
11,0.0002890775781850181,0.034635606028036864,0.1142081957173431,0.613430436163993,0.6684315204620361,1.2788413763046265,0.19437965750694275,1.162972092628479,0.9836544074722708,0.819614711033275,0.650294695481336
12,0.0002870318186463901,0.03434590697006523,0.11422743182901186,0.6595089505254024,0.6787551641464233,1.3360283374786377,0.09955005347728729,1.327609896659851,0.9836544074722708,0.819614711033275,0.650294695481336
13,0.000284819106944875,0.034243984939392014,0.11426926742623719,0.6299504692404942,0.6607058644294739,1.2997047901153564,-0.1442236304283142,1.250118374824524,0.9836544074722708,0.819614711033275,0.650294695481336
14,0.000282442138928839,0.03427637930668409,0.11442604802779405,0.5967608316997324,0.737341582775116,1.2485665082931519,-0.2131628394126892,1.2907836437225342,0.9836544074722708,0.819614711033275,0.650294695481336
15,0.0002799038105676658,0.03420971601911415,0.11494468948034536,0.9189314427043238,0.6892262697219849,1.5339961051940918,0.4500422179698944,1.3660122156143188,0.9836544074722708,0.819614711033275,0.650294695481336
16,0.00027720721442346387,0.03464548027303516,0.11413063222006338,0.5911048942178455,0.6548417806625366,1.251541018486023,-0.13561686873435974,1.256858468055725,0.9836544074722708,0.819614711033275,0.650294695481336
17,0.0002743556358832562,0.0345339919013183,0.11478299816327699,0.8144148613983562,0.6876460909843445,1.4519400596618652,-0.3533855974674225,1.4454694986343384,0.9836544074722708,0.819614711033275,0.650294695481336
18,0.00027135254915624206,0.034513222726092654,0.1142524154438168,0.6722008313179035,0.6812698245048523,1.351767659187317,-0.12295324355363846,1.300283432006836,0.9836544074722708,0.819614711033275,0.650294695481336
19,0.00026820161304100823,0.034511216497036146,0.11436947183743319,0.6836915095329233,0.6811966896057129,1.3348315954208374,0.2623116672039032,1.245959997177124,0.9836544074722708,0.819614711033275,0.650294695481336
20,0.0002649066664678466,0.03448427064295442,0.11475352655880923,0.8508972139249004,0.6969224810600281,1.4556390047073364,0.43657153844833374,1.4264825582504272,0.9836544074722708,0.819614711033275,0.650294695481336
21,0.00026147172382160903,0.034459377894951994,0.11443813266509886,0.7882255119285823,0.7016816139221191,1.4322316646575928,0.3271385133266449,1.2797229290008545,0.9836544074722708,0.819614711033275,0.650294695481336
22,0.0002579009700507976,0.034401900378448896,0.11428129231101647,0.6168217120074299,0.6761519312858582,1.2826995849609375,-0.16857394576072693,1.348479986190796,0.9836544074722708,0.819614711033275,0.650294695481336
23,0.00025419875556884953,0.034196958201226105,0.11438962928537591,0.63838876477826,0.732790470123291,1.307399034500122,-0.14453011751174927,1.3195797204971313,0.9836544074722708,0.819614711033275,0.650294695481336
24,0.0002503695909538287,0.03446322526832099,0.11422242579130283,0.6323900413228298,0.6838554739952087,1.2930020093917847,0.21788537502288818,1.1850297451019287,0.9836544074722708,0.819614711033275,0.650294695481336
25,0.0002464181414529809,0.03429305599269737,0.11415338730662453,0.5667008355827499,0.6290871500968933,1.2219732999801636,-0.12418718636035919,1.2453371286392212,0.9836544074722708,0.819614711033275,0.650294695481336
26,0.00024234922129884873,0.03422673387776745,0.11473870023832777,0.7737476019522582,0.7027189135551453,1.345816731452942,0.4629443883895874,1.2796378135681152,0.9836544074722708,0.819614711033275,0.650294695481336
27,0.000238167787843871,0.03426857125673722,0.1143501844067916,0.7446550359374259,0.6908173561096191,1.3960793018341064,0.29155173897743225,1.2954405546188354,0.9836544074722708,0.819614711033275,0.650294695481336
28,0.00023387893552061204,0.03429540622597709,0.11431269068868968,0.5754191466094684,0.6743676066398621,1.218755841255188,-0.22443640232086182,1.2350095510482788,0.9836544074722708,0.819614711033275,0.650294695481336
29,0.00022948788963498076,0.033943234662222974,0.11440695457756345,0.7656294267670724,0.6845617294311523,1.4334676265716553,0.2695383131504059,1.3850172758102417,0.9836544074722708,0.819614711033275,0.650294695481336
