model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,11,37,0.9805089732274198,0.9436598999705795,0.9727188003050072,0.7523703290574456,0.9367536488279522,0.9451431049436253,0.9445760303173851,0.5390462279319763,1.0052436590194702,0.11845722049474716,1.0261589288711548,0.20643925666809082,0.7828541398048401,0.9863584691170898,0.9564502875924404,0.976692066337965,0.9786046511627907,0.9749134948096886,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v4_turn_focus_A_seed11\modern_tcn_seed11.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v4_turn_focus_A_seed11\ModernTCN_train_report.md
