epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.0004998766400914329,0.05405037802358316,0.11777744998517123,1.2931058161442157,0.7186372876167297,1.836242437362671,0.7716977596282959,1.7053924798965454,0.9836544074722708,0.819614711033275,0.650294695481336
2,0.0004995066821070679,0.04045868454782905,0.11818109557545818,1.2969509647824458,0.650661051273346,1.8028849363327026,-0.852114737033844,2.0350544452667236,0.9836544074722708,0.819614711033275,0.650294695481336
3,0.00049889049115077,0.040872565533842276,0.11537760435247449,0.9362793081856601,0.6765117645263672,1.5307762622833252,0.4997228682041168,1.5365277528762817,0.9836544074722708,0.819614711033275,0.650294695481336
4,0.0004980286753286195,0.04009959464796606,0.11912356503634026,1.4558662814666097,0.6703166365623474,1.8957191705703735,-1.0599042177200317,1.820315957069397,0.9836544074722708,0.819614711033275,0.650294695481336
5,0.0004969220851487844,0.039289956557706195,0.11557765848721528,1.1873821461910978,0.7271387577056885,1.9029836654663086,0.3787679970264435,1.6623218059539795,0.9836544074722708,0.819614711033275,0.650294695481336
6,0.0004955718126821722,0.03553739495087777,0.11705427926949291,1.2967763392332783,0.6790302991867065,1.8962894678115845,0.6655584573745728,1.7967387437820435,0.9836544074722708,0.819614711033275,0.650294695481336
7,0.0004939791904846868,0.03467134056073243,0.11476423498297461,0.8476682084418239,0.6743116974830627,1.4735099077224731,0.39442625641822815,1.4230549335479736,0.9836544074722708,0.819614711033275,0.650294695481336
8,0.0004921457902821577,0.03462595609195699,0.11514613979212805,0.9510428743860787,0.6540449261665344,1.5672719478607178,0.4659040868282318,1.4224228858947754,0.9836544074722708,0.819614711033275,0.650294695481336
9,0.0004900734214192357,0.03448038813084292,0.11461157178189833,0.8474180982030507,0.6062346696853638,1.484176516532898,0.37795519828796387,1.2488397359848022,0.9836544074722708,0.819614711033275,0.650294695481336
10,0.00048776412907378835,0.03467312075284427,0.11505440273308573,0.9893268034685464,0.6320264935493469,1.7490192651748657,0.12557671964168549,1.634083867073059,0.9836544074722708,0.819614711033275,0.650294695481336
