epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009999238475781956,0.7248679661494163,0.4847248901934929,7.856609723853595,0.840813195243575,0.603759110088224,0.8295596163902557,0.6315018603792905,0.12351361718450327,0.5063291139240507,0.6896551724137931,0.5299145299145299,0.35,3.001023292541504,9.527305603027344,8.78318977355957,12.330354690551758,8.978259086608887,5.410810470581055,16.329782485961914,7.708793640136719,6.074277877807617,8.500359535217285,0.1910334974527359,9.453394889831543,nan,0.6522593320235757,0.46808510638297873,0.8961482203803023
2,0.0009996954135095479,0.3238543939647773,0.3535748356528149,6.305442307610096,0.8853087840429612,0.6609129267357116,0.9201792981310184,0.6541676551100422,0.04065976217874952,0.46950517836593786,0.7222222222222222,0.5726495726495726,0.3976190476190476,2.9362640380859375,7.926541328430176,6.5435004234313965,6.563446044921875,8.07712173461914,4.350014686584473,9.9802885055542,8.291505813598633,7.414148330688477,8.799277305603027,3.5243098735809326,8.726725578308105,nan,0.8919449901768173,0.5106382978723404,0.8922476840565577
3,0.0009993147673772868,0.2388621568158733,0.30089079950749303,5.426892397183951,0.9021864211737629,0.6915995397008056,0.9139409155934048,0.6596774931245813,0.047180667433831994,0.46950517836593786,0.7203065134099617,0.5854700854700855,0.4238095238095238,2.3379476070404053,6.593710422515869,4.996913433074951,8.455301284790039,6.434493064880371,4.501354217529297,9.695143699645996,6.057583332061768,5.335345268249512,6.967526912689209,0.2845412492752075,7.512419700622559,nan,0.7485265225933202,0.8297872340425532,0.9419795221843004
4,0.000998782025129912,0.19491188238714707,0.2790436044729757,4.1214070284187265,0.9236670502493287,0.6900652090525509,0.9257560500547759,0.6722632710708993,0.03145377828922133,0.4487917146144994,0.6839080459770115,0.5982905982905983,0.45714285714285713,1.8716074228286743,5.074261665344238,4.406314373016357,4.955999374389648,5.147068500518799,3.3709371089935303,8.215449333190918,4.8409223556518555,4.2427449226379395,5.848018646240234,0.5966127514839172,6.7890448570251465,nan,0.862475442043222,0.851063829787234,0.9405168210628961
5,0.0009980973490458726,0.16543347224611074,0.25315014307508993,3.999387074426184,0.9336401994629843,0.6988876102800153,0.9527384042500162,0.6840613795302689,0.03375527426160337,0.40889911775987725,0.6628352490421456,0.6047008547008547,0.45476190476190476,1.9237231016159058,4.895888328552246,4.892601013183594,4.859136581420898,4.896001815795898,3.943821907043457,5.792485237121582,5.514472961425781,4.361216068267822,6.0276899337768555,-0.24761293828487396,8.06572151184082,nan,0.9155206286836935,0.7659574468085106,0.9419795221843004
6,0.0009972609476841365,0.15019116955821,0.24880085020720114,4.377524302027309,0.937476026083621,0.6685845799769851,0.9548770224173038,0.6974058371736006,0.03298810893747603,0.41503644035289605,0.6647509578544061,0.6217948717948718,0.4666666666666667,2.1353344917297363,5.4111647605896,4.132569789886475,3.989625930786133,5.5381364822387695,3.44650936126709,5.905691146850586,6.596872329711914,5.774626731872559,7.248620986938477,2.292839288711548,7.808808326721191,nan,0.9528487229862476,0.8085106382978723,0.9366162847391516
7,0.000996273075820661,0.12872637047062624,0.227027647777403,3.4734529837600583,0.9424626006904487,0.7008055235903338,0.9604550182217179,0.6934401154114671,0.02915228231683928,0.40889911775987725,0.6609195402298851,0.594017094017094,0.46904761904761905,1.6281049251556396,4.40145206451416,3.918687343597412,4.487018585205078,4.469147682189941,3.3966174125671387,6.260139465332031,4.92420768737793,3.6837828159332275,5.042154788970947,0.39860689640045166,5.504986763000488,nan,0.9410609037328095,0.851063829787234,0.9449049244271087
8,0.000995134034370785,0.12730609524212252,0.24130764444714814,3.8957470470705515,0.9424626006904487,0.6931338703490603,0.9639504913181488,0.698451081861194,0.02263137706175681,0.39202148062907555,0.6647509578544061,0.6410256410256411,0.4785714285714286,1.6452791690826416,5.053793907165527,5.275767803192139,5.484065055847168,4.929462432861328,2.2572498321533203,8.83349895477295,4.62530517578125,4.366449356079102,5.421143054962158,-0.7710269689559937,5.796511173248291,nan,0.8958742632612967,0.851063829787234,0.9561189663578742
9,0.0009938441702975688,0.11163485414140824,0.25033599756140795,3.638726547180582,0.9451476793248945,0.7077100115074798,0.9687871792202511,0.7026801470678311,0.015726889144610665,0.3801304181051017,0.6302681992337165,0.5491452991452992,0.5119047619047619,1.6160175800323486,4.976717948913574,3.9918386936187744,5.142631530761719,5.024580955505371,2.5300991535186768,6.723117351531982,5.291997909545898,3.125715970993042,5.525454044342041,-0.49441686272621155,6.179800987243652,nan,0.888015717092338,0.8723404255319149,0.9609946367625548
10,0.000992403876506104,0.10634649726109822,0.23262251927837083,3.529831599527571,0.9378596087456847,0.6935174530111239,0.965578907456759,0.6983917262493754,0.022247794399693134,0.3851169927119294,0.685823754789272,0.6452991452991453,0.5071428571428571,1.4733508825302124,4.688720703125,4.12568998336792,4.88320255279541,4.644299030303955,2.7700648307800293,7.540013790130615,4.510639190673828,3.559323787689209,5.025661468505859,-0.8198553919792175,5.525643348693848,nan,0.8840864440078585,0.851063829787234,0.9531935641150658
11,0.000990813591723832,0.10327092555865813,0.18984769627103232,3.3787214783076234,0.9593402378212504,0.731108553893364,0.9771924912438975,0.7199857974756438,0.009589566551591868,0.32489451476793246,0.5440613026819924,0.5876068376068376,0.5547619047619048,1.6105536222457886,4.390390396118164,3.760338544845581,4.370719909667969,4.475439071655273,2.4880785942077637,5.341145992279053,4.971962928771973,4.303797721862793,5.362553119659424,2.434720039367676,5.349237442016602,nan,0.9449901768172888,0.851063829787234,0.9653827401267674
12,0.0009890738003669028,0.09424069146275091,0.22458616460380218,2.9287312538522943,0.9455312619869581,0.696969696969697,0.9689870862438684,0.7360437701761838,0.014959723820483314,0.3034138856923667,0.7337164750957854,0.5705128205128205,0.48333333333333334,1.440399408340454,3.6997127532958984,3.948986291885376,3.783886194229126,3.621171474456787,3.648148536682129,5.313007354736328,3.3834028244018555,3.084632396697998,4.242858409881592,0.4750777781009674,4.177788734436035,nan,0.899803536345776,0.851063829787234,0.9590443686006825
13,0.0009871850323926177,0.09004681569711066,0.23912553865881225,3.3576971517427205,0.9516685845799769,0.7065592635212888,0.9758014266563623,0.7353168174083142,0.01534330648254699,0.32796317606444186,0.6762452107279694,0.6282051282051282,0.5166666666666667,1.5003736019134521,4.3950934410095215,4.438895225524902,3.137422561645508,4.4922895431518555,2.24804949760437,7.216446399688721,3.6658313274383545,3.932313919067383,5.2844462394714355,-1.3649046421051025,6.453937530517578,nan,0.9076620825147348,0.8723404255319149,0.9644076060458313
14,0.0009851478631379982,0.08708728026016958,0.22399422584660994,2.838706235879079,0.9624088991177598,0.6804756425009589,0.9827858614858012,0.7348867859040287,0.010356731875719217,0.3126198695818949,0.6781609195402298,0.7158119658119658,0.5166666666666667,1.3969526290893555,3.9469478130340576,3.80181884765625,2.9291601181030273,4.075066566467285,2.747439384460449,6.371325492858887,2.608358383178711,2.7978572845458984,4.198504447937012,-0.544075608253479,5.75026798248291,nan,0.9430255402750491,0.8723404255319149,0.9692832764505119
15,0.0009829629131445341,0.08296169335074066,0.2032654088006241,4.041701372916841,0.9608745684695051,0.6877637130801688,0.9782927650976606,0.747749967761257,0.013425393172228616,0.2757959340237821,0.7509578544061303,0.6517094017094017,0.5166666666666667,2.3753252029418945,5.36706018447876,8.203227043151855,5.436912536621094,5.1104021072387695,5.52485466003418,5.262372970581055,4.626728057861328,3.508781909942627,4.961100101470947,1.0063890218734741,6.336845874786377,nan,0.9567779960707269,0.8723404255319149,0.9639200390053633
16,0.0009806308479691594,0.08366090010022377,0.15573862579118533,3.1476339369078974,0.9639432297660145,0.7000383582662064,0.9809892149935817,0.7457683773466366,0.008438818565400843,0.3003452243958573,0.6455938697318008,0.6623931623931624,0.5190476190476191,1.672726035118103,3.913754463195801,5.06090784072876,3.148653984069824,3.8219852447509766,3.677093505859375,3.529020309448242,4.594699382781982,4.215866565704346,4.986631870269775,1.6481258869171143,5.689155101776123,nan,0.9666011787819253,0.9574468085106383,0.9634324719648951
17,0.0009781523779815178,0.08738441035638363,0.23129549356178164,3.223137397512549,0.9585730724971231,0.716915995397008,0.9756598145514976,0.7441082150447946,0.011123897199846567,0.29497506712696586,0.7183908045977011,0.6581196581196581,0.5452380952380952,1.6382874250411987,4.151795864105225,3.7063848972320557,3.383495330810547,4.242557048797607,3.0574257373809814,4.388696193695068,4.645700454711914,4.776803016662598,5.0892815589904785,1.7785552740097046,4.975623607635498,nan,0.9469548133595285,0.851063829787234,0.9639200390053633
18,0.0009755282581475768,0.07252015631494073,0.24697062300570313,2.3395587423735957,0.9516685845799769,0.7318757192174914,0.9811842864766818,0.7620417831863275,0.009973149213655544,0.23628691983122363,0.6973180076628352,0.7222222222222222,0.5595238095238095,1.0225824117660522,2.9666974544525146,3.420032262802124,2.043487548828125,3.0001516342163086,2.371572256088257,3.353710889816284,3.943460702896118,3.316481590270996,3.768209934234619,0.9860555529594421,3.5900795459747314,nan,0.9017681728880157,0.8723404255319149,0.9658703071672355
19,0.0009727592877996585,0.07464469726809178,0.3058052291392731,2.2997075683328285,0.9578059071729957,0.7065592635212888,0.9857124788556656,0.7623093376388987,0.004986574606827772,0.2669735327963176,0.7567049808429118,0.6987179487179487,0.5547619047619048,1.0658470392227173,2.788264751434326,2.9488813877105713,2.501265525817871,2.8336026668548584,2.3508734703063965,2.8334193229675293,3.174846887588501,2.612241268157959,4.000985145568848,0.5299472808837891,5.511992931365967,nan,0.925343811394892,0.8297872340425532,0.9687957094100439
20,0.0009698463103929542,0.06714122742658729,0.2534419937887364,2.309373039984523,0.9581894898350595,0.7295742232451093,0.9879991327149049,0.7813926410060286,0.004602991944764097,0.21979286536248563,0.7011494252873564,0.7158119658119658,0.5452380952380952,1.050767183303833,2.8208892345428467,3.0256879329681396,1.968975305557251,2.8624658584594727,1.829176902770996,2.798689842224121,4.080850601196289,3.1431803703308105,4.197756290435791,1.3447151184082031,4.1038007736206055,nan,0.9292730844793713,0.8723404255319149,0.9673330082886397
21,0.0009667902132486009,0.06399507497701602,0.22160271459445213,4.7262015577956475,0.9578059071729957,0.7303413885692367,0.9800836608895085,0.7805250218153076,0.011507479861910242,0.20406597621787495,0.6283524904214559,0.717948717948718,0.5595238095238095,3.0314221382141113,6.140162467956543,6.999507427215576,5.00811243057251,6.22961950302124,4.6461334228515625,9.520916938781738,5.423489570617676,4.452815055847168,6.257054805755615,-2.6102426052093506,7.097115516662598,nan,0.925343811394892,0.8723404255319149,0.9678205753291077
22,0.0009635919272833937,0.05947210118882891,0.25687927316329834,2.9534630528108616,0.9673954737245877,0.7349443805140008,0.9836651938618204,0.7870137123083862,0.010356731875719217,0.18757192174913695,0.7164750957854407,0.6816239316239316,0.5404761904761904,1.799710988998413,3.99116587638855,3.7781119346618652,4.238210678100586,3.9117367267608643,3.506471633911133,4.094840049743652,3.1415159702301025,3.3151683807373047,4.551793575286865,0.06632180511951447,5.013193607330322,nan,0.8781925343811395,0.8297872340425532,0.9926864943929791
23,0.0009602524267262203,0.057331986460721164,0.23317854486528738,1.9603524986213887,0.9624088991177598,0.7242040659762179,0.988539525499344,0.794868015274381,0.005753739930955121,0.20291522823168393,0.7088122605363985,0.7094017094017094,0.5357142857142857,0.8693937063217163,2.4402096271514893,2.809011936187744,1.5370006561279297,2.5797486305236816,2.001319169998169,3.524428606033325,2.8710861206054688,2.227321147918701,3.355590581893921,0.8032448291778564,3.839261770248413,nan,0.9528487229862476,0.8723404255319149,0.9668454412481716
24,0.0009567727288213005,0.052208870494643164,0.2714198433008512,1.862643555961822,0.9547372458764863,0.7226697353279632,0.985697935025026,0.8087097475814499,0.006137322593018795,0.17414652857690832,0.7222222222222222,0.6773504273504274,0.5190476190476191,0.900635302066803,2.2367541790008545,2.4118497371673584,1.8803471326828003,2.2389321327209473,1.7085599899291992,2.6546249389648438,2.5304439067840576,1.79448664188385,3.513105630874634,0.05033992603421211,4.217752933502197,nan,0.8860510805500982,0.851063829787234,0.9741589468551926
25,0.0009531538935183252,0.05675338382014758,0.19141889881667024,1.80877653820477,0.9654775604142692,0.7429996164173379,0.9853989787955175,0.8024748451557213,0.009589566551591868,0.1837360951285002,0.7203065134099617,0.6923076923076923,0.5452380952380952,0.8324052095413208,2.223721742630005,3.105762481689453,1.3807346820831299,2.1893763542175293,2.2428572177886963,2.354097604751587,2.961440086364746,2.0989530086517334,3.4927961826324463,0.8204895853996277,3.9636030197143555,nan,0.9390962671905697,0.8723404255319149,0.9741589468551926
26,0.0009493970231495836,0.059392753845208354,0.20508715406340294,1.9945400652301437,0.9746835443037974,0.7245876486382815,0.9855413954727004,0.7979822063010985,0.00652090525508247,0.19946298427311085,0.764367816091954,0.7029914529914529,0.5523809523809524,0.9731706380844116,2.5395240783691406,3.6991333961486816,2.294660806655884,2.4403202533721924,2.1638998985290527,2.1968047618865967,3.0181238651275635,2.5724194049835205,3.663996458053589,0.9613543152809143,3.4482250213623047,nan,0.925343811394892,0.8723404255319149,0.9892735251097026
27,0.000945503262094184,0.05210622681793118,0.24812983131335528,1.521667008790529,0.9624088991177598,0.746451860375911,0.9844771433048453,0.8162179542338232,0.008438818565400843,0.15420023014959724,0.814176245210728,0.6175213675213675,0.5738095238095238,0.6402807831764221,1.8978688716888428,1.6814558506011963,1.6647636890411377,1.9545981884002686,1.6186796426773071,2.2801551818847656,2.296766519546509,1.6726678609848022,3.1794002056121826,0.021628372371196747,4.4475321769714355,nan,0.9351669941060904,0.851063829787234,0.9717211116528522
28,0.0009414737964294637,0.05378692107990184,0.32599599305633203,1.7746172563455658,0.953970080552359,0.7222861526658995,0.9882512001695105,0.8222857339295803,0.004602991944764097,0.16072113540467972,0.7567049808429118,0.75,0.5380952380952381,0.6972070336341858,1.9499294757843018,1.9489257335662842,1.416577696800232,2.035140037536621,1.7106506824493408,2.8641631603240967,2.62546443939209,2.029607057571411,3.2937872409820557,0.5352590680122375,3.0543270111083984,nan,0.8781925343811395,0.851063829787234,0.9751340809361287
29,0.0009373098535696981,0.0479312833793866,0.25315198114218274,3.009913291197969,0.953970080552359,0.716915995397008,0.983380475042933,0.8198025928889999,0.012658227848101266,0.1683927886459532,0.7662835249042146,0.7799145299145299,0.5452380952380952,1.4938735961914062,3.7772138118743896,2.4091241359710693,2.286707878112793,3.9992573261260986,2.655963659286499,3.6189239025115967,5.08871603012085,3.9646108150482178,5.67264986038208,-2.4442193508148193,5.704502582550049,nan,0.9017681728880157,0.8723404255319149,0.9687957094100439
30,0.0009330127018922197,0.04932623479929326,0.25316303015029606,1.731641527069428,0.9601074031453778,0.729957805907173,0.9817932039277543,0.8169701908813344,0.014192558496355964,0.1653241273494438,0.710727969348659,0.7457264957264957,0.5785714285714286,0.787582516670227,2.1320674419403076,2.0969929695129395,2.2251062393188477,2.086564540863037,1.790463924407959,2.4305551052093506,2.950887680053711,1.8084501028060913,3.2118959426879883,0.29130837321281433,3.7883896827697754,nan,0.8781925343811395,0.8723404255319149,0.9824475865431497
31,0.0009285836503510564,0.04731742779197829,0.2231447670507303,1.5249799794573375,0.9670118910625239,0.7345607978519371,0.9860427034668798,0.836831495544376,0.006904487917146145,0.1350210970464135,0.7988505747126436,0.6474358974358975,0.5595238095238095,0.6741366386413574,1.8012534379959106,2.0587611198425293,1.422050952911377,1.8125383853912354,1.8425569534301758,1.814837098121643,3.0795464515686035,1.7740414142608643,3.099506378173828,0.559475839138031,3.090662717819214,nan,0.9449901768172888,0.8723404255319149,0.9746465138956607
32,0.0009240240480782131,0.04693622119279393,0.2211742540017645,1.3496047493584618,0.9627924817798236,0.7349443805140008,0.985793583967179,0.8364579790463811,0.00805523590333717,0.15381664748753357,0.7528735632183908,0.7008547008547008,0.5619047619047619,0.5877649784088135,1.6777468919754028,2.1395671367645264,1.6038320064544678,1.6383144855499268,2.1378884315490723,1.8629335165023804,2.513072967529297,1.4254628419876099,2.7433652877807617,-0.02448282390832901,2.2415547370910645,nan,0.9430255402750491,0.851063829787234,0.9702584105314481
33,0.0009193352839727123,0.04371352745426664,0.2740465582537386,1.665866029618415,0.956271576524741,0.7383966244725738,0.9849748725394957,0.8309669931404273,0.008822401227464518,0.16570771001150747,0.7624521072796935,0.7649572649572649,0.5404761904761904,0.6658434867858887,1.9551154375076294,2.461562395095825,1.3906089067459106,1.9610493183135986,2.089407444000244,2.5023727416992188,2.7327029705047607,1.9505571126937866,2.9852824211120605,0.6136067509651184,2.5895891189575195,nan,0.8939096267190569,0.851063829787234,0.9741589468551926
