controller,n_cases,ey_rmse_mean,ey_rmse_std,ey_rmse_median,epsi_rmse_mean,epsi_rmse_std,epsi_rmse_median,ev_rmse_mean,ev_rmse_std,ev_rmse_median,eomega_rmse_mean,eomega_rmse_std,eomega_rmse_median,j_du_mean,j_du_std,j_du_median,viol_rate_mean,viol_rate_std,viol_rate_median
Mamba2,12,0.0209495435925599,0.0194558919211511,0.0175858833982788,0.0505895131670425,0.0418515776271216,0.0551252322529369,0.0432703727113607,0.0261336501771629,0.0491107285533193,0.0295557508883806,0.0227447284701794,0.0369607286848467,714204.379056986,587815.701298656,830645.47127012,0.000189520624303233,0.000491398466819627,0
