run_idx,segment_idx,ref_segment_idx,theta_true_deg,repeat_idx,variant_idx,variant_name,v_ref,omega_ref,radius_m,segment_duration,noise_variant,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
1,50,50,-7.6,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,156.8,159.99,13,-7.65230745078227,-7.57852259188847,0.235083773939396,-0.0523074507822745,0.0214774081115285,3,0.999999642372131
1,51,51,-7.6,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,160,163.19,13,-7.71657184690928,-7.68583212082537,0.176286460516414,-0.116571846909278,-0.0858321208253665,3,1
1,52,52,-7.6,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,163.2,166.39,13,-7.25619575250926,-7.16628724695621,0.183206137021617,0.343804247490737,0.433712753043794,3,0.999999523162842
1,53,53,-7.4,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,166.4,169.59,13,-7.47026241883392,-7.40614539717324,0.191212032614593,-0.0702624188339245,-0.00614539717324281,3,1
1,54,54,-7.4,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,169.6,172.79,13,-7.10811767819021,-7.19646525565578,0.443640283278912,0.291882321809791,0.203534744344219,3,1
1,55,55,-7.4,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,172.8,175.99,13,-7.17494296836914,-7.12337832388034,0.176508214790537,0.225057031630856,0.276621676119659,3,0.999997735023499
1,56,56,-7.4,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,176,179.19,13,-7.22149497643101,-7.34683232995788,0.31670934365291,0.178505023568988,0.0531676700421171,3,1
1,57,57,-7.2,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,179.2,182.39,13,-6.87162835459404,-6.83388193805748,0.0980034896073578,0.328371645405959,0.366118061942523,3,0.999985575675964
1,58,58,-7.2,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,182.4,185.59,13,-7.19688751239875,-7.21750125317598,0.0899665289014274,0.00311248760125071,-0.0175012531759826,3,0.99999988079071
1,59,59,-7.2,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,185.6,188.79,13,-7.56336131231578,-7.44491568533635,0.235410542142178,-0.363361312315783,-0.244915685336353,3,1
1,60,60,-7.2,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,188.8,191.99,13,-7.10849504614185,-7.02539554960489,0.235785162710026,0.0915049538581476,0.174604450395107,3,0.99999725818634
1,61,61,-7,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,192,195.19,13,-6.92240824975215,-6.91638504086508,0.0253973873974396,0.0775917502478523,0.083614959134918,3,0.999999165534973
1,62,62,-7,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,195.2,198.39,13,-6.62490057743202,-6.66958081812428,0.600008783749636,0.375099422567976,0.330419181875722,3,1
1,63,63,-7,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,198.4,201.59,13,-6.85743266017782,-6.85461386080982,0.0763073101551939,0.142567339822183,0.14538613919018,3,1
1,64,64,-7,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,201.6,204.79,13,-6.5098080479359,-6.5115919094574,0.0293083676084823,0.490191952064098,0.488408090542601,3,1
1,65,65,-6.8,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,204.8,207.99,13,-6.39574858455174,-6.36903699536829,0.164131229375154,0.404251415448257,0.430963004631708,3,0.999996781349182
1,66,66,-6.8,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,208,211.19,13,-6.81180785029578,-6.81599968187419,0.0323016307534613,-0.011807850295777,-0.0159996818741854,3,0.999982357025146
1,67,67,-6.8,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,211.2,214.39,13,-7.19238129509383,-7.13722935644306,0.203758392345169,-0.392381295093833,-0.337229356443064,3,1
1,68,68,-6.8,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,214.4,217.59,13,-7.0837142660594,-7.03914724888762,0.191592634063183,-0.2837142660594,-0.239147248887618,3,1
1,69,69,-6.6,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,217.6,220.79,13,-6.3143882249322,-6.30120967046569,0.0492347648787157,0.285611775067802,0.29879032953431,3,0.999993324279785
1,70,70,-6.6,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,220.8,223.99,13,-6.26696750218527,-6.28038284748882,0.178162054376009,0.333032497814731,0.31961715251118,3,1
1,71,71,-6.6,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,224,227.19,13,-6.20583560156636,-6.13894614701417,0.287397303380886,0.394164398433638,0.461053852985835,3,1
1,72,72,-6.6,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,227.2,230.39,13,-6.17616910179323,-6.11435707195274,0.387407097859101,0.423830898206766,0.485642928047256,3,1
1,73,73,-6.4,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,230.4,233.59,13,-5.51024572139768,-5.49037318749518,0.341759161715008,0.889754278602322,0.909626812504819,3,0.999998331069946
1,74,74,-6.4,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,233.6,236.79,13,-6.38660381502674,-6.39196147451911,0.0773044933532848,0.0133961849732582,0.00803852548089345,3,0.999999284744263
1,75,75,-6.4,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,236.8,239.99,13,-6.43934269381617,-6.56184473073874,0.221829081369774,-0.0393426938161721,-0.161844730738737,3,1
1,76,76,-6.4,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,240,243.19,13,-6.42391969978346,-6.51776656465433,0.241800902190504,-0.0239196997834599,-0.117766564654333,3,1
1,77,77,-6.2,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,243.2,246.39,13,-6.2635438698638,-6.28957352376603,0.142210660100757,-0.0635438698637989,-0.0895735237660311,3,1
1,78,78,-6.2,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,246.4,249.59,13,-6.00587199521731,-6.00129051448173,0.180130386689228,0.194128004782693,0.198709485518272,3,1
1,79,79,-6.2,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,249.6,252.79,13,-6.05237661884181,-6.144760115683,0.2477151974019,0.147623381158192,0.0552398843169968,3,1
1,80,80,-6.2,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,252.8,255.99,13,-6.17633985652248,-6.16021266341885,0.240428473106179,0.0236601434775157,0.0397873365811456,3,1
1,81,81,-6,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,256,259.19,13,-5.78060979506935,-5.85049484580921,0.223604340540595,0.219390204930653,0.149505154190791,3,1
1,82,82,-6,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,259.2,262.39,13,-5.95157796773123,-5.91118846501056,0.227672805956345,0.0484220322687712,0.0888115349894427,3,1
1,83,83,-6,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,262.4,265.59,13,-5.75099750992276,-5.8103172103026,0.167210915165737,0.249002490077243,0.189682789697401,3,1
1,84,84,-6,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,265.6,268.79,13,-5.7100279008469,-5.71792662057265,0.174817309481329,0.289972099153095,0.28207337942735,3,1
1,85,85,-5.8,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,268.8,271.99,13,-5.7830528683581,-5.74407711628327,0.201177211035177,0.0169471316419036,0.0559228837167263,3,1
