epoch,lr,loss_mode,freeze_mode,freeze_early_blocks,preserve_mode,lambda_preserve_main,lambda_preserve_turn,lambda_preserve_theta,s_range,lambda_s_prior,train_loss,train_loss_fixed_total,train_loss_main,train_loss_turn,train_loss_theta,train_loss_main_base,train_loss_turn_base,train_loss_theta_base,train_loss_preserve,train_loss_main_raw,train_loss_turn_raw,train_loss_theta_raw,train_loss_transition_focal_raw,train_loss_transition_focal_weighted,train_loss_stall_focal_raw,train_loss_stall_focal_weighted,train_loss_theta_smooth,train_loss_flat_theta_expert_reg,train_loss_flat_theta_expert_reg_weighted,val_loss,val_loss_main,val_loss_turn,val_loss_theta,val_loss_main_base,val_loss_turn_base,val_loss_theta_base,val_loss_preserve,val_loss_main_raw,val_loss_turn_raw,val_loss_theta_raw,val_loss_transition_focal_raw,val_loss_transition_focal_weighted,val_loss_stall_focal_raw,val_loss_stall_focal_weighted,val_loss_theta_smooth,val_loss_flat_theta_expert_reg,val_loss_flat_theta_expert_reg_weighted,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall,val_flat_as_stall_ratio,val_stall_as_flat_ratio,val_cm_main,val_cm_turn,s_main,s_turn,s_theta,raw_s_main,raw_s_turn,raw_s_theta,weight_main,weight_turn,weight_theta,bounded_s_prior,s_prior_lambda,task_weight_main,task_weight_turn,task_weight_theta,initial_loss_main,initial_loss_turn,initial_loss_theta,grad_norm_main,grad_norm_turn,grad_norm_theta,gradnorm_loss,gradnorm_unstable
1,0.0,bounded_uncertainty,none,3,baseline,0.1,0.05,0.1,0.5,0.03,0.08113862519243234,0.2395142166607609,0.05446293142389974,0.06428567138903658,0.001008504523985593,0.05446293142389974,0.06428567138903658,0.001008504523985593,0.006938175746721526,0.05446293142389974,0.32142834989848157,0.001537243689459155,0.1992686707552364,0.0,0.11986735012031387,0.0,0.0,0.0,0.0,0.5689683201348508,0.2991203025164882,0.2694890387084068,0.000358980333263052,0.2991203025164882,0.2694890387084068,0.000358980333263052,0.0052779316902160645,0.2991203025164882,1.347445169934078,0.0006040463592990709,1.2153971095530365,0.0,2.735578749213965,0.0,0.0,0.0,0.0,0.9663785839669449,0.9483085250338295,0.638700947225981,0.9725991591210114,0.8268953812346704,0.003247631935047361,0.17645466847090663,0.7184466019417476,0.6066350710900474,0.5403726708074534,0.9233914613723755,3.138044595718384,2.7827131748199463,1.4760912656784058,3.461763620376587,2.631755828857422,1.8899089097976685,1.6204156875610352,2.474743127822876,3.974780559539795,0.6638070940971375,4.049386978149414,nan,0.9665144596651446,0.47619047619047616,0.9509345794392523,0.0,0.0,"[[635, 0, 22], [0, 20, 22], [136, 11, 2849]]","[[512, 279, 53], [293, 1182, 449], [49, 212, 666]]",-0.032272156327962875,-0.03242376074194908,-0.03244988992810249,-0.06463416665792465,-0.06493864953517914,-0.06499113142490387,1.0327985286712646,1.0329550504684448,1.0329821109771729,3.0399690882428125e-05,0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
