controller,path_name,seed,metric,n_rows,n_disturbance_levels,n_valid_levels,value_min,value_max,value_range,rel_range,invariant_flag,check_status
Mamba2,path_industrial,5,epsi_rmse,3,3,3,0.0376382613098525,0.0393932420283059,0.0017549807184534,0.0017549807184534,0,checked
Mamba2,path_industrial,5,ev_rmse,3,3,3,0.049202584135348,0.0513786234232764,0.0021760392879284,0.0021760392879284,0,checked
Mamba2,path_industrial,5,eomega_rmse,3,3,3,0.019307091549678,0.0205215209472866,0.0012144293976086,0.0012144293976086,0,checked
Mamba2,path_industrial,5,j_du,3,3,3,12519.3753663889,1577326.27235169,1564806.8969853,1.36594362283717,0,checked
Mamba2,path_industrial,5,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_industrial,6,ey_rmse,3,3,3,0.0134246208273651,0.014016850116526,0.0005922292891609,0.0005922292891609,0,checked
Mamba2,path_industrial,6,epsi_rmse,3,3,3,0.0373236936819644,0.0394882061697431,0.0021645124877787,0.0021645124877787,0,checked
Mamba2,path_industrial,6,ev_rmse,3,3,3,0.049206226522507,0.0515507434042773,0.0023445168817703,0.0023445168817703,0,checked
Mamba2,path_industrial,6,eomega_rmse,3,3,3,0.0194570896574179,0.0218060822188372,0.0023489925614193,0.0023489925614193,0,checked
Mamba2,path_industrial,6,j_du,3,3,3,12495.7451100751,1741940.91606658,1729445.1709565,1.25149359984783,0,checked
Mamba2,path_industrial,6,viol_rate,3,3,3,0,6.68896321070234e-05,6.68896321070234e-05,6.68896321070234e-05,0,flat_zero_ignored
Mamba2,path_industrial,7,ey_rmse,3,3,3,0.0134830474981147,0.013672030026011,0.0001889825278963,0.0001889825278963,0,checked
Mamba2,path_industrial,7,epsi_rmse,3,3,3,0.0377732029940942,0.0394055670697358,0.0016323640756416,0.0016323640756416,0,checked
Mamba2,path_industrial,7,ev_rmse,3,3,3,0.0492033093483842,0.0510179549308716,0.0018146455824874,0.0018146455824874,0,checked
Mamba2,path_industrial,7,eomega_rmse,3,3,3,0.0193512023346472,0.0212139546366333,0.0018627523019861,0.0018627523019861,0,checked
Mamba2,path_industrial,7,j_du,3,3,3,12509.2704115839,1244770.17946601,1232260.90905443,1.16986406610044,0,checked
Mamba2,path_industrial,7,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_industrial,8,ey_rmse,3,3,3,0.0134863510237891,0.0138813682070785,0.0003950171832894,0.0003950171832894,0,checked
Mamba2,path_industrial,8,epsi_rmse,3,3,3,0.03707039922127,0.0395057472474062,0.0024353480261362,0.0024353480261362,0,checked
Mamba2,path_industrial,8,ev_rmse,3,3,3,0.0492065215463955,0.0514546517289228,0.0022481301825273,0.0022481301825273,0,checked
Mamba2,path_industrial,8,eomega_rmse,3,3,3,0.0194536691992369,0.0219305468822673,0.0024768776830304,0.0024768776830304,0,checked
Mamba2,path_industrial,8,j_du,3,3,3,12503.7548652992,1854476.49398618,1841972.73912088,1.27075849097951,0,checked
Mamba2,path_industrial,8,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_industrial,9,ey_rmse,3,3,3,0.0134829589495489,0.0136148023873788,0.0001318434378299,0.0001318434378299,0,checked
Mamba2,path_industrial,9,epsi_rmse,3,3,3,0.0378332572286801,0.0394158210275792,0.0015825637988991,0.0015825637988991,0,checked
Mamba2,path_industrial,9,ev_rmse,3,3,3,0.0492038076586081,0.0514801871509644,0.0022763794923563,0.0022763794923563,0,checked
Mamba2,path_industrial,9,eomega_rmse,3,3,3,0.0193806090747758,0.0220118674356145,0.0026312583608387,0.0026312583608387,0,checked
Mamba2,path_industrial,9,j_du,3,3,3,12503.1650500081,1793165.52216656,1780662.35711655,1.23521655665998,0,checked
Mamba2,path_industrial,9,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_industrial,10,ey_rmse,3,3,3,0.0134826228888991,0.0135520887909761,6.94659020769994e-05,6.94659020769994e-05,0,checked
Mamba2,path_industrial,10,epsi_rmse,3,3,3,0.0370698468492733,0.0393932420283059,0.0023233951790326,0.0023233951790326,0,checked
Mamba2,path_industrial,10,ev_rmse,3,3,3,0.049202584135348,0.0512954807707869,0.0020928966354389,0.0020928966354389,0,checked
Mamba2,path_industrial,10,eomega_rmse,3,3,3,0.019307091549678,0.0214982538898673,0.0021911623401893,0.0021911623401893,0,checked
Mamba2,path_industrial,10,j_du,3,3,3,12519.3753663889,1690677.42378624,1678158.04841985,1.14619736242249,0,checked
Mamba2,path_industrial,10,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_s_curve,1,ey_rmse,3,3,3,0.0448954526195601,0.0449908726612313,9.54200416712001e-05,9.54200416712001e-05,0,checked
Mamba2,path_s_curve,1,epsi_rmse,3,3,3,0.0441806780815069,0.0450714043633622,0.000890726281855297,0.000890726281855297,0,checked
Mamba2,path_s_curve,1,ev_rmse,3,3,3,0.00541754401652841,0.00609823339569929,0.00068068937917088,0.00068068937917088,0,checked
Mamba2,path_s_curve,1,eomega_rmse,3,3,3,0.0448514137474959,0.0456492012912239,0.000797787543728001,0.000797787543728001,0,checked
Mamba2,path_s_curve,1,j_du,3,3,3,559.457315008245,2586.8436474872,2027.38633247895,0.92358130675228,0,checked
Mamba2,path_s_curve,1,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_s_curve,2,ey_rmse,3,3,3,0.0448861501820876,0.0449595445938045,7.33944117169011e-05,7.33944117169011e-05,0,checked
Mamba2,path_s_curve,2,epsi_rmse,3,3,3,0.043946954379085,0.0448655487278795,0.000918594348794495,0.000918594348794495,0,checked
Mamba2,path_s_curve,2,ev_rmse,3,3,3,0.00538414737257053,0.00613763543258536,0.00075348806001483,0.00075348806001483,0,checked
Mamba2,path_s_curve,2,eomega_rmse,3,3,3,0.0446877575380564,0.0455361387377422,0.000848381199685798,0.000848381199685798,0,checked
Mamba2,path_s_curve,2,j_du,3,3,3,551.571892554726,3986.86370018414,3435.29180762941,1.09343372998484,0,checked
Mamba2,path_s_curve,2,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_s_curve,3,ey_rmse,3,3,3,0.0448739979370915,0.044982220472545,0.000108222535453499,0.000108222535453499,0,checked
Mamba2,path_s_curve,3,epsi_rmse,3,3,3,0.0438955267945553,0.0450436609676559,0.0011481341731006,0.0011481341731006,0,checked
Mamba2,path_s_curve,3,ev_rmse,3,3,3,0.00537801483681173,0.00617275687646998,0.00079474203965825,0.00079474203965825,0,checked
Mamba2,path_s_curve,3,eomega_rmse,3,3,3,0.0446599093503285,0.0456307859923805,0.000970876642051997,0.000970876642051997,0,checked
Mamba2,path_s_curve,3,j_du,3,3,3,550.810090808104,6871.00322166725,6320.19313085915,2.03831216119709,0,checked
Mamba2,path_s_curve,3,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_s_curve,4,ey_rmse,3,3,3,0.0448937124232669,0.0450318638406801,0.000138151417413197,0.000138151417413197,0,checked
Mamba2,path_s_curve,4,epsi_rmse,3,3,3,0.0440004459783547,0.0457469148959274,0.0017464689175727,0.0017464689175727,0,checked
Mamba2,path_s_curve,4,ev_rmse,3,3,3,0.00539218699858634,0.00643682112414254,0.0010446341255562,0.0010446341255562,0,checked
Mamba2,path_s_curve,4,eomega_rmse,3,3,3,0.0447185077082865,0.0460401408415626,0.00132163313327609,0.00132163313327609,0,checked
Mamba2,path_s_curve,4,j_du,3,3,3,552.873834282324,8868.9555108898,8316.08167660748,1.76200383553746,0,checked
Mamba2,path_s_curve,4,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_s_curve,5,ey_rmse,3,3,3,0.0448797593025739,0.0450970809389388,0.000217321636364898,0.000217321636364898,0,checked
Mamba2,path_s_curve,5,epsi_rmse,3,3,3,0.0439180147476069,0.0461289958502433,0.0022109811026364,0.0022109811026364,0,checked
Mamba2,path_s_curve,5,ev_rmse,3,3,3,0.00538050175105019,0.00632592928686499,0.0009454275358148,0.0009454275358148,0,checked
Mamba2,path_s_curve,5,eomega_rmse,3,3,3,0.0446718621094689,0.0462488769762748,0.0015770148668059,0.0015770148668059,0,checked
Mamba2,path_s_curve,5,j_du,3,3,3,551.098011716401,2576.24960989415,2025.15159817775,1.84549841158361,0,checked
Mamba2,path_s_curve,5,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_s_curve,6,ey_rmse,3,3,3,0.0448954526195601,0.0451277795318405,0.000232326912280402,0.000232326912280402,0,checked
Mamba2,path_s_curve,6,epsi_rmse,3,3,3,0.0441806780815069,0.0466329829020615,0.0024523048205546,0.0024523048205546,0,checked
Mamba2,path_s_curve,6,ev_rmse,3,3,3,0.00541754401652841,0.00645104903188307,0.00103350501535466,0.00103350501535466,0,checked
Mamba2,path_s_curve,6,eomega_rmse,3,3,3,0.0448514137474959,0.0465518783876014,0.0017004646401055,0.0017004646401055,0,checked
Mamba2,path_s_curve,6,j_du,3,3,3,559.457315008245,1857.24238879155,1297.78507378331,0.869345569829003,0,checked
Mamba2,path_s_curve,6,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_s_curve,7,ey_rmse,3,3,3,0.0448861501820876,0.0449572001613889,7.10499793012964e-05,7.10499793012964e-05,0,checked
Mamba2,path_s_curve,7,epsi_rmse,3,3,3,0.043946954379085,0.0448591363926871,0.000912182013602096,0.000912182013602096,0,checked
Mamba2,path_s_curve,7,ev_rmse,3,3,3,0.00538414737257053,0.00613730268797324,0.00075315531540271,0.00075315531540271,0,checked
Mamba2,path_s_curve,7,eomega_rmse,3,3,3,0.0446877575380564,0.0455285063296191,0.0008407487915627,0.0008407487915627,0,checked
Mamba2,path_s_curve,7,j_du,3,3,3,551.571892554726,7158.24394604301,6606.67205348828,1.05418155667394,0,checked
Mamba2,path_s_curve,7,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_s_curve,8,ey_rmse,3,3,3,0.0448739979370915,0.0450188582537787,0.000144860316687201,0.000144860316687201,0,checked
Mamba2,path_s_curve,8,epsi_rmse,3,3,3,0.0438955267945553,0.0452151384808118,0.0013196116862565,0.0013196116862565,0,checked
Mamba2,path_s_curve,8,ev_rmse,3,3,3,0.00537801483681173,0.0061897087686942,0.00081169393188247,0.00081169393188247,0,checked
Mamba2,path_s_curve,8,eomega_rmse,3,3,3,0.0446599093503285,0.0457282763053865,0.001068366955058,0.001068366955058,0,checked
Mamba2,path_s_curve,8,j_du,3,3,3,550.810090808104,4672.70903190005,4121.89894109195,1.07209968197793,0,checked
Mamba2,path_s_curve,8,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_s_curve,9,ey_rmse,3,3,3,0.044883687277424,0.0449447576377921,6.10703603680998e-05,6.10703603680998e-05,0,checked
Mamba2,path_s_curve,9,epsi_rmse,3,3,3,0.0440004459783547,0.0447818809847508,0.000781435006396096,0.000781435006396096,0,checked
Mamba2,path_s_curve,9,ev_rmse,3,3,3,0.00539218699858634,0.00607525502717331,0.000683068028586971,0.000683068028586971,0,checked
Mamba2,path_s_curve,9,eomega_rmse,3,3,3,0.0447185077082865,0.0454887658252409,0.000770258116954393,0.000770258116954393,0,checked
Mamba2,path_s_curve,9,j_du,3,3,3,552.873834282324,2168.34324133033,1615.46940704801,1.34536897090296,0,checked
Mamba2,path_s_curve,9,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_s_curve,10,ey_rmse,3,3,3,0.0448797593025739,0.0450160019877724,0.000136242685198497,0.000136242685198497,0,checked
Mamba2,path_s_curve,10,epsi_rmse,3,3,3,0.0439180147476069,0.0453547066980835,0.0014366919504766,0.0014366919504766,0,checked
Mamba2,path_s_curve,10,ev_rmse,3,3,3,0.00538050175105019,0.00614104358671007,0.00076054183565988,0.00076054183565988,0,checked
Mamba2,path_s_curve,10,eomega_rmse,3,3,3,0.0446718621094689,0.0458072613534348,0.0011353992439659,0.0011353992439659,0,checked
Mamba2,path_s_curve,10,j_du,3,3,3,551.098011716401,2194.43518889012,1643.33717717372,1.23634721072324,0,checked
Mamba2,path_s_curve,10,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,1,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,1,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,1,ev_rmse,3,3,3,0.0949267785938352,0.0973425412432807,0.0024157626494455,0.0024157626494455,0,checked
Mamba2,path_slope,1,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,1,j_du,3,3,3,6266.16775454112,965257.758673342,958991.590918801,1.08747862312648,0,checked
Mamba2,path_slope,1,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,2,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,2,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,2,ev_rmse,3,3,3,0.0949253616575606,0.0972141227794239,0.0022887611218633,0.0022887611218633,0,checked
Mamba2,path_slope,2,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,2,j_du,3,3,3,6261.13415826222,945506.004745445,939244.870587183,1.08967807966327,0,checked
Mamba2,path_slope,2,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,3,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,3,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,3,ev_rmse,3,3,3,0.0949250917252565,0.0973591981914793,0.0024341064662228,0.0024341064662228,0,checked
Mamba2,path_slope,3,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,3,j_du,3,3,3,6260.21511405129,1000330.3935042,994070.178390149,1.0813758157863,0,checked
Mamba2,path_slope,3,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,4,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,4,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,4,ev_rmse,3,3,3,0.094925952699174,0.0972904855365282,0.0023645328373542,0.0023645328373542,0,checked
Mamba2,path_slope,4,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,4,j_du,3,3,3,6263.47369560621,957029.23136934,950765.757673734,1.07207198867201,0,checked
Mamba2,path_slope,4,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,5,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,5,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,5,ev_rmse,3,3,3,0.0949251950317765,0.0971859175115947,0.00226072247981819,0.00226072247981819,0,checked
Mamba2,path_slope,5,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,5,j_du,3,3,3,6260.58741885155,982322.380011893,976061.792593041,1.07437896942499,0,checked
Mamba2,path_slope,5,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,6,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,6,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,6,ev_rmse,3,3,3,0.0949249548098915,0.097403803473312,0.00247884866342049,0.00247884866342049,0,checked
Mamba2,path_slope,6,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,6,j_du,3,3,3,6259.20471579155,973057.183007755,966797.978291963,1.07347781160628,0,checked
Mamba2,path_slope,6,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,7,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,7,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,7,ev_rmse,3,3,3,0.0949253616575606,0.0973678052607249,0.0024424436031643,0.0024424436031643,0,checked
Mamba2,path_slope,7,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,7,j_du,3,3,3,6261.13415826222,956753.078786977,950491.944628715,1.04936642279076,0,checked
Mamba2,path_slope,7,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,8,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,8,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,8,ev_rmse,3,3,3,0.0949250917252565,0.0973553144039811,0.0024302226787246,0.0024302226787246,0,checked
Mamba2,path_slope,8,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,8,j_du,3,3,3,6260.21511405129,973902.371579596,967642.156465545,1.0435796661705,0,checked
Mamba2,path_slope,8,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,9,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,9,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,9,ev_rmse,3,3,3,0.094925952699174,0.0972875438235698,0.0023615911243958,0.0023615911243958,0,checked
Mamba2,path_slope,9,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,9,j_du,3,3,3,6263.47369560621,990632.92036052,984369.446664914,1.08632875111255,0,checked
Mamba2,path_slope,9,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,10,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,10,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,10,ev_rmse,3,3,3,0.0949251950317765,0.0973226559777693,0.0023974609459928,0.0023974609459928,0,checked
Mamba2,path_slope,10,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,10,j_du,3,3,3,6260.58741885155,966007.011574638,959746.424155786,1.05486701083234,0,checked
Mamba2,path_slope,10,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,1,ey_rmse,3,3,3,0.013279993546696,0.0141094530243384,0.000829459477642401,0.000829459477642401,0,checked
GRU,path_industrial,1,epsi_rmse,3,3,3,0.0325978458214333,0.0515891021218738,0.0189912563004405,0.0189912563004405,0,checked
GRU,path_industrial,1,ev_rmse,3,3,3,0.0326742296602938,0.0465848993332537,0.0139106696729599,0.0139106696729599,0,checked
GRU,path_industrial,1,eomega_rmse,3,3,3,0.0164270889942344,0.0234131552714541,0.0069860662772197,0.0069860662772197,0,checked
GRU,path_industrial,1,j_du,3,3,3,13041.669027999,13820.0269207128,778.357892713801,0.0595481718312046,0,checked
GRU,path_industrial,1,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,2,ey_rmse,3,3,3,0.0133037799846922,0.0142074106685254,0.000903630683833201,0.000903630683833201,0,checked
GRU,path_industrial,2,epsi_rmse,3,3,3,0.0347572997649763,0.0533960071308018,0.0186387073658255,0.0186387073658255,0,checked
GRU,path_industrial,2,ev_rmse,3,3,3,0.0337655505846492,0.0442905883019471,0.0105250377172979,0.0105250377172979,0,checked
GRU,path_industrial,2,eomega_rmse,3,3,3,0.0173342057951938,0.0244708896645916,0.0071366838693978,0.0071366838693978,0,checked
GRU,path_industrial,2,j_du,3,3,3,12317.4130583943,13587.549701375,1270.1366429807,0.0964342854176178,0,checked
GRU,path_industrial,2,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,3,ey_rmse,3,3,3,0.0133010576639051,0.0143043987392777,0.0010033410753726,0.0010033410753726,0,checked
GRU,path_industrial,3,epsi_rmse,3,3,3,0.0331744061045225,0.0549354147768538,0.0217610086723313,0.0217610086723313,0,checked
GRU,path_industrial,3,ev_rmse,3,3,3,0.0319837676250468,0.0452746254751472,0.0132908578501004,0.0132908578501004,0,checked
GRU,path_industrial,3,eomega_rmse,3,3,3,0.0166840340088638,0.0252766695342323,0.0085926355253685,0.0085926355253685,0,checked
GRU,path_industrial,3,j_du,3,3,3,12329.7362468559,13460.5551782796,1130.8189314237,0.0902277726711151,0,checked
GRU,path_industrial,3,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,4,ey_rmse,3,3,3,0.0133141061186456,0.0144030482766351,0.0010889421579895,0.0010889421579895,0,checked
GRU,path_industrial,4,epsi_rmse,3,3,3,0.034528585162343,0.0563204299621647,0.0217918447998217,0.0217918447998217,0,checked
GRU,path_industrial,4,ev_rmse,3,3,3,0.0340809437417154,0.0479738956320164,0.013892951890301,0.013892951890301,0,checked
GRU,path_industrial,4,eomega_rmse,3,3,3,0.0165974969490445,0.0259992522695266,0.0094017553204821,0.0094017553204821,0,checked
GRU,path_industrial,4,j_du,3,3,3,12924.3682911944,14087.9148524357,1163.5465612413,0.086625347173929,0,checked
GRU,path_industrial,4,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,5,ey_rmse,3,3,3,0.0133471718056616,0.0142459802686108,0.000898808462949201,0.000898808462949201,0,checked
GRU,path_industrial,5,epsi_rmse,3,3,3,0.0320037343001438,0.0535835462377253,0.0215798119375815,0.0215798119375815,0,checked
GRU,path_industrial,5,ev_rmse,3,3,3,0.0320273488277066,0.0482294394007045,0.0162020905729979,0.0162020905729979,0,checked
GRU,path_industrial,5,eomega_rmse,3,3,3,0.0162796760939963,0.024275659215043,0.0079959831210467,0.0079959831210467,0,checked
GRU,path_industrial,5,j_du,3,3,3,12303.6266543585,13461.9866754051,1158.3600210466,0.0911325903745937,0,checked
GRU,path_industrial,5,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,6,ey_rmse,3,3,3,0.0133039470383202,0.0142189143906651,0.000914967352344901,0.000914967352344901,0,checked
GRU,path_industrial,6,epsi_rmse,3,3,3,0.0342124166913855,0.0535562666112982,0.0193438499199127,0.0193438499199127,0,checked
GRU,path_industrial,6,ev_rmse,3,3,3,0.032549711839813,0.0465343324305377,0.0139846205907247,0.0139846205907247,0,checked
GRU,path_industrial,6,eomega_rmse,3,3,3,0.0168308830979298,0.0244925040269601,0.0076616209290303,0.0076616209290303,0,checked
GRU,path_industrial,6,j_du,3,3,3,13285.0071840821,13947.6735265327,662.6663424506,0.047855186235185,0,checked
GRU,path_industrial,6,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,7,ey_rmse,3,3,3,0.0132515221179815,0.014149922606593,0.000898400488611501,0.000898400488611501,0,checked
GRU,path_industrial,7,epsi_rmse,3,3,3,0.0323515262325647,0.0523199862598911,0.0199684600273264,0.0199684600273264,0,checked
GRU,path_industrial,7,ev_rmse,3,3,3,0.0324135715549565,0.0470573349234967,0.0146437633685402,0.0146437633685402,0,checked
GRU,path_industrial,7,eomega_rmse,3,3,3,0.0174619874890885,0.0235752566967236,0.0061132692076351,0.0061132692076351,0,checked
GRU,path_industrial,7,j_du,3,3,3,13427.5485171364,16593.6266641348,3166.0781469984,0.200829622025566,0,checked
GRU,path_industrial,7,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,8,ey_rmse,3,3,3,0.0132880782585667,0.0141954890740409,0.000907410815474201,0.000907410815474201,0,checked
GRU,path_industrial,8,epsi_rmse,3,3,3,0.0325264938449438,0.0529562294433227,0.0204297355983789,0.0204297355983789,0,checked
GRU,path_industrial,8,ev_rmse,3,3,3,0.0334299477586345,0.0459585537773035,0.012528606018669,0.012528606018669,0,checked
GRU,path_industrial,8,eomega_rmse,3,3,3,0.0167270425615599,0.0239584365260931,0.0072313939645332,0.0072313939645332,0,checked
GRU,path_industrial,8,j_du,3,3,3,13133.2720342257,14161.0076726809,1027.7356384552,0.0774810775917244,0,checked
GRU,path_industrial,8,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,9,ey_rmse,3,3,3,0.0133260536486359,0.0144336730963672,0.0011076194477313,0.0011076194477313,0,checked
