phase_label,seed,run_id,path_tag,ey_rmse,xy_rmse,epsi_rmse,j_du,omega_cmd_rms,acc_main,acc_turn,theta_mae_deg,theta_edge_p95_abs_err,flat_peak_theta_error,stall_recall,J_control,j_du_ratio,omega_cmd_rms_ratio,path_catastrophic
sentinel,21,a2_freeze_early_seed21,path_factory_logistics_showcase_theta10_v3,0.0347196921876962,0.536194005101105,0.0444311720018994,14.1797045689688,0.0918407782084153,98.0423196665084,54.8572634689462,0.539327985627769,0.0102829293324733,0.0102829293324733,97.0557899671824,3.57242748906417,13.0061502962065,1.17993353434894,1
sentinel,42,a2_freeze_early_seed42,path_factory_logistics_showcase_theta10_v3,0.0336807051091568,0.639282431759132,0.0466543841169629,8.51555767384069,0.0955618239162963,98.622763970239,65.2999841697008,0.46549393962004,0.010617352590883,0.010617352590883,98.0778246601031,2.58736013155446,7.81078494430449,1.22774003925039,1
sentinel,21,a2_freeze_early_seed21,path_closed_loop_long_updown_theta10_v1,0.0348170050727177,0.531464639351801,0.0353602095956674,46.5679777336584,0.0575842285057581,87.2902780969892,47.3914042748793,0.996981768276638,0.0515542642802295,0.0515542642802295,89.4388489208633,1.88446618089355,5.98087016340925,0.949502716707733,1
sentinel,42,a2_freeze_early_seed42,path_closed_loop_long_updown_theta10_v1,0.0207991478987452,0.418166748957056,0.0259449707679122,33.7538258070015,0.0611249433977903,88.3015398758906,46.2652263847391,0.944109203671476,0.0529547152053713,0.0529547152053713,90.273381294964,1.41485127200861,4.33510879138082,1.00788534153939,1
sentinel,21,a2_freeze_early_seed21,path_closed_loop_sharp_turn_transition_theta10_v1,0.0560260231495886,0.355759992353433,0.0338441784005454,2.40977291147458,0.0941753341652492,93.263443991458,54.9407881964667,0.656762070145662,0.0217495882461811,0.0217495882461811,96.4303797468354,0.905561237973448,0.45264979971892,1.18839034888531,0
sentinel,42,a2_freeze_early_seed42,path_closed_loop_sharp_turn_transition_theta10_v1,0.041290475536912,0.318342107101658,0.0328113802846128,2.94825824203367,0.0956515239562226,91.3803145020384,62.3956513298389,0.697838401643269,0.0236924000344187,0.0236924000344187,95.8987341772152,0.83736334626728,0.55379844981309,1.20701825943392,0
