controller,scope,n_paths,ey_rmse_mean,ey_peak_worst,xy_rmse_mean,j_du_mean,rank_ey,source,zone,t0,t1,duration_s,n_samples,ey_rmse,ey_peak,ey_iae,epsi_rmse,epsi_peak,ev_rmse,ev_peak,eomega_rmse,eomega_peak,xy_rmse,xy_peak,F_rms,F_peak,F_sat595_pct,F_limit_hit_pct,omega_cmd_rms,omega_cmd_peak,omega_sat060_pct,omega_limit_hit_pct,viol_rate,j_du,dF_rms,domega_cmd_rms,solve_time_p50_ms,solve_time_p95_ms,solve_time_p99_ms,solve_time_max_ms,timeout_rate,theta_mae_deg,theta_peak_deg,theta_sched_mae_deg,theta_hat_step_p95_deg,theta_sched_step_p95_deg,main_acc_pct,turn_acc_pct,flat_false_slope_pct,slope_recall_pct,right_recall_pct,left_recall_pct,pred_main_1_pct,pred_main_2_pct,pred_main_3_pct,pred_turn_m1_pct,pred_turn_0_pct,pred_turn_1_pct,path_tag
ModernTCN_turn_l020_tt25_seed101,aggregate,3,0.0293881212343404,0.0852651182592324,0.599794482657117,3.6807764852036,1,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\09_closed_loop\dual_modern_seed101_full\dual_modern_aggregate.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ModernTCN_turn_l020_tt25_seed101,,,,,,,,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\09_closed_loop\dual_modern_seed101_full\path_factory_logistics_showcase_theta10_v3\dual_modern_closed_loop_summary.csv,all,0,190,190,18951,0.0273817167042973,0.0813942394560621,3.04253567160796,0.0357905140388164,0.0971495849873885,0.025447538317634,0.126625803468147,0.0085578094591967,0.0433027783728731,0.575137880537959,1.06867585704609,152.120908808093,288.110570323955,0,0,0.0777522053718589,0.350901370283819,0,0,0,1.18279894791005,1.08754260920118,0.00707255837362756,0.0430711,0.045935815,0.04799839,0.8224387,0,0.444973726540696,2.92667747813411,0.475996564726098,0.00821710436403999,0.0106496551243781,98.1900691256398,67.0518706136879,0.518947622495776,97.1870604781997,91.0025062656642,10.5026677899466,45.0794153342832,0,54.9205846657169,34.6630784655163,54.3401403619862,10.9967811724975,path_factory_logistics_showcase_theta10_v3
ModernTCN_turn_l020_tt25_seed101,,,,,,,,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\09_closed_loop\dual_modern_seed101_full\path_closed_loop_long_updown_theta10_v1\dual_modern_closed_loop_summary.csv,all,0,44,44,4351,0.0336777019003845,0.0852651182592324,1.00677171462345,0.0390490415373043,0.0813297012783862,0.0545408138842554,0.216934629263656,0.0268438270766492,0.0966102257956524,0.714726142575811,0.936564913155234,189.818890904966,322.870506476377,0,0,0.0582753905763507,0.221883825008534,0,0,0,7.6133537709016,2.75922555744522,0.00530038137293213,0.0418356,0.04742858,0.051571938,0.436957,0,0.705795990346854,4.187608,1.06585973837355,0.0330845760709794,0.0436439545686893,91.1054929901172,47.7591358308435,20.2054794520548,93.9568345323741,74.6102449888641,65.6934306569343,19.8345207998161,1.05722822339692,79.1082509767869,36.7042059296713,30.820501034245,32.4752930360837,path_closed_loop_long_updown_theta10_v1
ModernTCN_turn_l020_tt25_seed101,,,,,,,,E:\Matlab\Simulink\S-Function_16\results\paper\agv_model_parameter_correction_workflow\09_closed_loop\dual_modern_seed101_full\path_closed_loop_sharp_turn_transition_theta10_v1\dual_modern_closed_loop_summary.csv,all,0,52,52,5151,0.0271049450983393,0.0631644797495151,1.04240929083508,0.0409388118310221,0.0939343142913258,0.028433751651751,0.12993456704513,0.0235274720318828,0.10224112314768,0.50951942485758,0.684434764126083,156.85608603156,225.070277681079,0,0,0.0780019248353259,0.820375470295926,0.01941370607649,0,0,2.24617673679914,1.49863901779535,0.0160571211782664,0.0211968,0.02330499,0.042286766,0.2455827,0,0.43333163311326,3.161125,0.540926644034091,0.0193227384836287,0.0227451312567396,94.9912638322656,48.1459910696952,10.2414654454621,96.5822784810127,100,36.1408882082695,23.5488254707824,0,76.4511745292176,34.867016113376,36.886041545331,28.246942341293,path_closed_loop_sharp_turn_transition_theta10_v1
