case_name,phase,best_epoch,base_best_epoch,production_score,main_score,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,theta_mae_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,flat_as_slope,turn_head_type,turn_head_source,lambda_turn,grad_clip_mode,model_file,report_file
pg_full_inputstats_turn_lam050,physics_guided_full,67,62,0.330489464756206,0.267680475992161,0.808988764044944,0.88314606741573,0.910891089108911,0.609756097560976,0.709432093281142,0.841509433962264,0.777777777777778,0.759259259259259,0.736842105263158,0.862068965517241,0.128301886792453,mlp,inputstats,0.05,global,E:\Matlab\Simulink\S-Function_16\data\models\TCN_model_pg_full_v1_pg_full_inputstats_turn_lam050.mat,E:\Matlab\Simulink\S-Function_16\results\tcn\experiments\pg_full_v1\pg_full_inputstats_turn_lam050\TCN_train_report.md
