epoch,lr,loss_mode,train_loss,train_loss_fixed_total,train_loss_main,train_loss_turn,train_loss_theta,train_loss_main_base,train_loss_turn_base,train_loss_theta_base,train_loss_main_raw,train_loss_turn_raw,train_loss_theta_raw,train_loss_transition_focal_raw,train_loss_transition_focal_weighted,train_loss_stall_focal_raw,train_loss_stall_focal_weighted,train_loss_theta_smooth,train_loss_flat_theta_expert_reg,train_loss_flat_theta_expert_reg_weighted,val_loss,val_loss_main,val_loss_turn,val_loss_theta,val_loss_main_base,val_loss_turn_base,val_loss_theta_base,val_loss_main_raw,val_loss_turn_raw,val_loss_theta_raw,val_loss_transition_focal_raw,val_loss_transition_focal_weighted,val_loss_stall_focal_raw,val_loss_stall_focal_weighted,val_loss_theta_smooth,val_loss_flat_theta_expert_reg,val_loss_flat_theta_expert_reg_weighted,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall,val_flat_as_stall_ratio,val_stall_as_flat_ratio,val_cm_main,val_cm_turn,s_main,s_turn,s_theta,weight_main,weight_turn,weight_theta,task_weight_main,task_weight_turn,task_weight_theta,initial_loss_main,initial_loss_turn,initial_loss_theta,grad_norm_main,grad_norm_turn,grad_norm_theta,gradnorm_loss,gradnorm_unstable
1,0.0009998741174712534,uncertainty_weighting,0.7732441495055764,1.9187908902402813,0.739039561745115,0.20358965348956504,0.01676622846571351,0.739039561745115,0.20358965348956504,0.01676622846571351,0.739039561745115,1.0179482574932832,0.019875966001913232,0.5281553004306402,0.0,1.4318298691882219,0.0,0.0,0.0,0.0,0.7368846760712393,0.5295398697640157,0.2033055401783996,0.0040392585578897565,0.5295398697640157,0.2033055401783996,0.0040392585578897565,0.5295398697640157,1.0165276781793215,0.00509013662061809,0.5180871884538937,0.0,2.4230387830927826,0.0,0.0,0.0,0.0,8.053922919453022,0.8110960757780785,0.41948579161028415,0.7400097601447793,0.48016106333215036,0.21732070365358594,0.8757780784844384,0.6148867313915858,0.5888625592417062,0.2981366459627329,3.0327939987182617,8.367424964904785,8.999513626098633,7.699643135070801,8.373184204101562,9.827741622924805,8.315695762634277,8.693166732788086,4.8853631019592285,7.152331829071045,2.1649937629699707,8.89171314239502,nan,0.5662100456621004,0.0,0.8761682242990654,0.0,0.21428571428571427,"[[372, 0, 285], [9, 0, 33], [368, 3, 2625]]","[[497, 67, 280], [744, 483, 697], [250, 107, 570]]",-0.14078663289546967,-0.19442999362945557,-0.1976066678762436,1.1511790752410889,1.214618444442749,1.2184830904006958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,0.0009994965332706573,uncertainty_weighting,-0.09931413462319387,1.1455230851075027,0.3754852307770284,0.19195787577701498,0.005318432591892263,0.3754852307770284,0.19195787577701498,0.005318432591892263,0.3754852307770284,0.9597893673456677,0.006796150570189355,0.5411933488714276,0.0,0.9987638800826031,0.0,0.0,0.0,0.0,0.5128460330472747,0.31333201206585387,0.19714790398761609,0.0023661277197674422,0.31333201206585387,0.19714790398761609,0.0023661277197674422,0.31333201206585387,0.9857395003225871,0.003143971648031949,0.5295764333340409,0.0,2.677686057781173,0.0,0.0,0.0,0.0,5.591540357462108,0.9112313937753721,0.42652232746955343,0.8589979174301766,0.5296536007507147,0.11637347767253045,0.7523680649526387,0.7001078748651565,0.6208530805687204,0.3385093167701863,2.4553277492523193,6.43789529800415,8.035698890686035,6.094840049743652,6.356010437011719,8.192291259765625,6.021012306213379,6.7139081954956055,3.4299097061157227,5.485989093780518,1.1786588430404663,5.994876384735107,nan,0.9345509893455098,0.21428571428571427,0.9158878504672897,0.0,0.35714285714285715,"[[614, 0, 43], [15, 9, 18], [231, 21, 2744]]","[[524, 33, 287], [717, 403, 804], [250, 28, 649]]",-0.4004495441913605,-0.3846028745174408,-0.39389529824256897,1.4924954175949097,1.4690308570861816,1.4827452898025513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,0.000998867437523228,uncertainty_weighting,-0.766199482245269,0.8734624917259507,0.24652474506507588,0.186049039279371,0.004157462731377665,0.24652474506507588,0.186049039279371,0.004157462731377665,0.24652474506507588,0.9302451828804226,0.0053880739171591864,0.5272446058357437,0.0,0.6333067172107039,0.0,0.0,0.0,0.0,0.47615610310286083,0.2767875616944046,0.19671327463264232,0.0026552682777133256,0.2767875616944046,0.19671327463264232,0.0026552682777133256,0.2767875616944046,0.9835663553019822,0.0036616585074378248,0.5625063727931177,0.0,2.657451314597072,0.0,0.0,0.0,0.0,5.896502474420608,0.921786197564276,0.4581867388362652,0.9107686947066911,0.5546208120392583,0.07875507442489851,0.6768606224627876,0.622437971952535,0.5959715639810427,0.3447204968944099,2.6912381649017334,6.715631484985352,8.353533744812012,6.175068378448486,6.6385626792907715,7.173995018005371,6.374433994293213,4.6809844970703125,5.620487213134766,6.10443639755249,-0.7846152782440186,6.416738033294678,nan,0.7777777777777778,0.21428571428571427,0.9632843791722296,0.0,0.047619047619047616,"[[511, 0, 146], [2, 9, 31], [92, 18, 2886]]","[[503, 119, 222], [668, 613, 643], [235, 115, 577]]",-0.6455696225166321,-0.5684038400650024,-0.5896739959716797,1.907072901725769,1.7654467821121216,1.8034003973007202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,0.0009979871469976195,uncertainty_weighting,-1.3184999247789888,0.7665495330073294,0.19779534019217443,0.18173998953718565,0.0037394365992414426,0.19779534019217443,0.18173998953718565,0.0037394365992414426,0.19779534019217443,0.9086999329849036,0.004836569140098461,0.533894897553022,0.0,0.4158913330192731,0.0,0.0,0.0,0.0,0.5245659488625068,0.32321760996430104,0.19960123520339454,0.0017470987366212478,0.32321760996430104,0.19960123520339454,0.0017470987366212478,0.32321760996430104,0.9980061589139079,0.002399965844662792,0.5639216192923637,0.0,2.642778656595924,0.0,0.0,0.0,0.0,5.681181439675417,0.8982408660351827,0.42625169147496617,0.9165885150957199,0.5561253874802546,0.04059539918809202,0.6392422192151556,0.564185544768069,0.6895734597156398,0.3338509316770186,2.106262445449829,5.886996269226074,6.631680011749268,6.158243179321289,5.767736911773682,6.107326507568359,5.94346284866333,7.001636981964111,4.347287654876709,5.359280586242676,-0.17773137986660004,5.882053852081299,nan,0.7138508371385084,0.23809523809523808,0.9479305740987984,0.0,0.23809523809523808,"[[469, 0, 188], [10, 10, 22], [111, 45, 2840]]","[[582, 47, 215], [889, 470, 565], [316, 88, 523]]",-0.8692808747291565,-0.7444523572921753,-0.7850942015647888,2.385195016860962,2.10528826713562,2.192613363265991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,0.0009968561049466212,uncertainty_weighting,-1.7944555233622415,0.7170085455575232,0.17819347016441678,0.17754766142092812,0.002763140429909978,0.17819347016441678,0.17754766142092812,0.002763140429909978,0.17819347016441678,0.8877382901570378,0.0035852833775640836,0.5298447833389226,0.0,0.5093520481711346,0.0,0.0,0.0,0.0,0.42746487015477697,0.2275587473493145,0.19824068028484856,0.0016654401750421008,0.2275587473493145,0.19824068028484856,0.0016654401750421008,0.2275587473493145,0.9912033828411437,0.002269464625040616,0.5665078022160615,0.0,2.271438854172604,0.0,0.0,0.0,0.0,4.837959907563282,0.9385656292286875,0.4484438430311231,0.9475227274291893,0.5653611240065962,0.017320703653585928,0.6370771312584573,0.6947141316073355,0.5627962085308057,0.35093167701863354,2.0392446517944336,5.329821586608887,5.676351070404053,5.211817741394043,5.279163360595703,5.05521821975708,5.162104606628418,5.110968112945557,4.959933280944824,5.629817485809326,2.112072229385376,5.806320667266846,nan,0.9604261796042618,0.30952380952380953,0.9425901201602136,0.0,0.19047619047619047,"[[631, 0, 26], [8, 13, 21], [162, 10, 2824]]","[[475, 77, 292], [630, 538, 756], [196, 87, 644]]",-1.0710561275482178,-0.9115115404129028,-0.9805285930633545,2.918459892272949,2.4880805015563965,2.665864944458008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,0.0009954748808839672,uncertainty_weighting,-2.20945730464083,0.6907880025583875,0.16888620797584158,0.17401978043302144,0.002488013342668832,0.16888620797584158,0.17401978043302144,0.002488013342668832,0.16888620797584158,0.8700988830791079,0.0030630946140797195,0.5379084776177568,0.0,0.3333868531053151,0.0,0.0,0.0,0.0,0.42954568137819293,0.23352912418413227,0.19416980161879802,0.0018467569688753462,0.23352912418413227,0.19416980161879802,0.0018467569688753462,0.23352912418413227,0.9708489927451891,0.002708400442442669,0.5807442095347445,0.0,2.527606404195659,0.0,0.0,0.0,0.0,5.956613849089893,0.9401894451962111,0.46035182679296344,0.9497719758259676,0.5763650987116443,0.012719891745602166,0.6156968876860622,0.7206040992448759,0.5959715639810427,0.37577639751552794,2.2465837001800537,6.349640846252441,5.712976455688477,5.772096157073975,6.541557788848877,6.421298027038574,5.375593662261963,7.704545974731445,8.797568321228027,8.584599494934082,2.4458138942718506,7.393010139465332,nan,0.9406392694063926,0.2857142857142857,0.9492656875834445,0.0,0.047619047619047616,"[[618, 0, 39], [2, 12, 28], [145, 7, 2844]]","[[503, 105, 236], [632, 530, 762], [235, 24, 668]]",-1.2456156015396118,-1.0675514936447144,-1.1758043766021729,3.4750735759735107,2.908250093460083,3.240748643875122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7,0.0009938441702975688,uncertainty_weighting,-2.580798085007479,0.6707001600113183,0.16223296905156742,0.17109127316196382,0.0020258382833133726,0.16223296905156742,0.17109127316196382,0.0020258382833133726,0.16223296905156742,0.8554563462622434,0.0025398504777300814,0.5367734921924057,0.0,0.4104977285863351,0.0,0.0,0.0,0.0,0.44311942161339385,0.24257691978440393,0.19939753423282355,0.0011449700566411967,0.24257691978440393,0.19939753423282355,0.0011449700566411967,0.24257691978440393,0.996987652133379,0.0016739047522163863,0.5961051559254669,0.0,1.881804841781368,0.0,0.0,0.0,0.0,4.328726166251417,0.9166441136671177,0.47686062246278754,0.9234096455666203,0.5972439975369755,0.08200270635994587,0.5447902571041948,0.7184466019417476,0.5118483412322274,0.37267080745341613,1.803985357284546,4.787624835968018,4.655031681060791,5.974789619445801,4.5691094398498535,4.559686183929443,5.358224868774414,5.253020763397217,3.2689945697784424,4.187652111053467,1.0618946552276611,4.235253810882568,nan,0.958904109589041,0.5,0.9132176234979973,0.0,0.19047619047619047,"[[630, 0, 27], [8, 21, 13], [173, 87, 2736]]","[[432, 104, 308], [415, 664, 845], [147, 114, 666]]",-1.4011037349700928,-1.21061110496521,-1.3709862232208252,4.059678077697754,3.355534553527832,3.9392335414886475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,0.0009919647942993148,uncertainty_weighting,-2.96123994930779,0.633562362535195,0.14663435638372807,0.1682599188970765,0.001886908351526253,0.14663435638372807,0.1682599188970765,0.001886908351526253,0.14663435638372807,0.8412995782995608,0.0024135423205328397,0.5265556556270202,0.0,0.3466562159464656,0.0,0.0,0.0,0.0,0.4256850507649743,0.22960909542114713,0.1931663356429024,0.0029096224261460388,0.22960909542114713,0.1931663356429024,0.0029096224261460388,0.22960909542114713,0.9658316745325741,0.004259558817994288,0.5645805455431725,0.0,2.007475065251353,0.0,0.0,0.0,0.0,5.901114323910736,0.9420838971583221,0.48119079837618406,0.9378485657920704,0.5899947559874112,0.06495263870094722,0.5848443843031124,0.6612729234088457,0.6066350710900474,0.37577639751552794,3.084031581878662,7.177456855773926,8.945988655090332,6.781411170959473,6.878123760223389,8.67945671081543,6.528501510620117,3.6929221153259277,5.501891136169434,6.198049068450928,0.853172242641449,6.616129398345947,nan,0.817351598173516,0.4523809523809524,0.9763017356475301,0.0,0.07142857142857142,"[[537, 0, 120], [3, 19, 20], [46, 25, 2925]]","[[512, 126, 206], [581, 653, 690], [229, 85, 613]]",-1.540770173072815,-1.338719367980957,-1.5660581588745117,4.668184280395508,3.8141555786132812,4.787738800048828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,0.0009898376992116178,uncertainty_weighting,-3.3152434426056754,0.6028734145980037,0.1350808394300331,0.16455254278109274,0.0018033246562892099,0.1350808394300331,0.16455254278109274,0.0018033246562892099,0.1350808394300331,0.8227626985427263,0.0022971785978446067,0.5114756139417087,0.0,0.28579563300183836,0.0,0.0,0.0,0.0,0.4026794537720403,0.20726984244883465,0.1939613011031738,0.0014483107876471157,0.20726984244883465,0.1939613011031738,0.0014483107876471157,0.20726984244883465,0.96980649532904,0.001971720745478264,0.5719986676282586,0.0,1.6493778877570238,0.0,0.0,0.0,0.0,4.884344232415473,0.9293640054127199,0.4987821380243572,0.9403525446393132,0.5923941031616112,0.06738836265223275,0.5677943166441136,0.6235167206040992,0.6078199052132701,0.38664596273291924,1.903252124786377,5.304320812225342,5.327690124511719,4.428701400756836,5.363069534301758,5.835788726806641,4.49690055847168,5.884695529937744,4.2757887840271,5.200660705566406,2.578857183456421,6.221868515014648,nan,0.791476407914764,0.5714285714285714,0.9646194926568759,0.0015220700152207,0.07142857142857142,"[[520, 1, 136], [3, 24, 15], [78, 28, 2890]]","[[513, 164, 167], [485, 752, 687], [205, 144, 578]]",-1.6720387935638428,-1.4529222249984741,-1.7608153820037842,5.323009490966797,4.275590419769287,5.817178726196289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,0.0009874639560909118,uncertainty_weighting,-3.56110986349796,0.6061814363981175,0.13968273414476604,0.16188922924364793,0.0015187554347968187,0.13968273414476604,0.16188922924364793,0.0015187554347968187,0.13968273414476604,0.8094461328018757,0.0018814303491115718,0.5119573881091133,0.0,0.3105069171513916,0.0,0.0,0.0,0.0,0.40168468490021153,0.20260913736604064,0.1981977335493684,0.0008778093199665294,0.20260913736604064,0.1981977335493684,0.0008778093199665294,0.20260913736604064,0.9909886625848701,0.0012361238274221714,0.6172957034814341,0.0,1.9138594282714172,0.0,0.0,0.0,0.0,3.721674359590487,0.9461434370771312,0.5009472259810555,0.9498575660691015,0.6042525736034455,0.017861975642760486,0.5623815967523681,0.674217907227616,0.5781990521327014,0.39596273291925466,1.451034426689148,4.06025505065918,4.550392150878906,4.012179374694824,4.024880409240723,3.6605288982391357,4.946821212768555,3.5014288425445557,4.4376959800720215,4.083412170410156,0.2571657598018646,4.496824264526367,nan,0.9726027397260274,0.5714285714285714,0.9455941255006676,0.0,0.07142857142857142,"[[639, 0, 18], [3, 24, 15], [153, 10, 2833]]","[[488, 187, 169], [514, 738, 672], [178, 124, 625]]",-1.7680402994155884,-1.5510454177856445,-1.9555636644363403,5.8593597412109375,4.716398239135742,7.067902088165283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
