epoch,lr,loss_mode,freeze_mode,freeze_early_blocks,preserve_mode,lambda_preserve_main,lambda_preserve_turn,lambda_preserve_theta,s_range,lambda_s_prior,train_loss,train_loss_fixed_total,train_loss_main,train_loss_turn,train_loss_theta,train_loss_main_base,train_loss_turn_base,train_loss_theta_base,train_loss_preserve,train_loss_main_raw,train_loss_turn_raw,train_loss_theta_raw,train_loss_transition_focal_raw,train_loss_transition_focal_weighted,train_loss_stall_focal_raw,train_loss_stall_focal_weighted,train_loss_theta_smooth,train_loss_flat_theta_expert_reg,train_loss_flat_theta_expert_reg_weighted,val_loss,val_loss_main,val_loss_turn,val_loss_theta,val_loss_main_base,val_loss_turn_base,val_loss_theta_base,val_loss_preserve,val_loss_main_raw,val_loss_turn_raw,val_loss_theta_raw,val_loss_transition_focal_raw,val_loss_transition_focal_weighted,val_loss_stall_focal_raw,val_loss_stall_focal_weighted,val_loss_theta_smooth,val_loss_flat_theta_expert_reg,val_loss_flat_theta_expert_reg_weighted,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall,val_flat_as_stall_ratio,val_stall_as_flat_ratio,val_cm_main,val_cm_turn,s_main,s_turn,s_theta,raw_s_main,raw_s_turn,raw_s_theta,weight_main,weight_turn,weight_theta,bounded_s_prior,s_prior_lambda,task_weight_main,task_weight_turn,task_weight_theta,initial_loss_main,initial_loss_turn,initial_loss_theta,grad_norm_main,grad_norm_turn,grad_norm_theta,gradnorm_loss,gradnorm_unstable
1,0.0,bounded_uncertainty,trunk,3,baseline,0.05,0.05,0.05,0.25,0.01,0.08771569018866746,0.21343335835558944,0.04685606256226975,0.0585057434530532,0.0013548726923962226,0.04685606256226975,0.0585057434530532,0.0013548726923962226,0.003975077892697424,0.04685606256226975,0.2925287138111067,0.0019670687815261457,0.1664617257424308,0.0,0.09222034249955718,0.0,0.0,0.0,0.0,0.571221049196504,0.3104366405890985,0.26051540621965924,0.0002689990478552656,0.3104366405890985,0.26051540621965924,0.0002689990478552656,0.0012393780052661896,0.3104366405890985,1.30257701606002,0.00043461492739766533,1.146112273413693,0.0,3.072139005085238,0.0,0.0,0.0,0.0,0.9495528167426726,0.9488497970230041,0.6300405953991881,0.9679122119744481,0.8376862972521519,0.04925575101488498,0.16184032476319352,0.6936353829557713,0.6706161137440758,0.5574534161490683,0.7882386445999146,2.6638388633728027,2.3326199054718018,1.4071449041366577,2.7792069911956787,2.052055835723877,1.4404678344726562,2.0506086349487305,2.6638388633728027,4.163838863372803,0.27822670340538025,4.169568061828613,nan,0.9512937595129376,0.5,0.9546061415220294,0.0,0.0,"[[625, 0, 32], [0, 21, 21], [129, 7, 2860]]","[[566, 229, 49], [402, 1119, 403], [92, 192, 643]]",-0.01621844246983528,-0.01621543988585472,-0.016234369948506355,-0.06496500968933105,-0.06495294719934464,-0.06502898782491684,1.0163506269454956,1.0163476467132568,1.0163668394088745,2.542151692374525e-06,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
