model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,21,2,0.9866872609591056,0.9529273315681083,0.9818690163517749,0.762409369771333,0.9363113666519239,0.95836947094536,0.9469445760303173,0.518761932849884,0.5187618732452393,0.7510774731636047,-0.15860605239868164,0.5187618732452393,0.7510774731636047,-0.15860605239868164,1.2278176546096802,1.4548641443252563,-1.2181239128112793,311.0,0.5435002446174622,0.8587893843650818,0.3271941840648651,175.0,0.9760876893997192,0.014834396541118622,0.8419720530509949,0.01257582101970911,0.763053297996521,0.9876215738284704,0.9720624486442071,0.9890183774092335,0.9944186046511628,0.9839965397923875,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta_calib_w1p0_lam075_f150_nf300_seed21\modern_tcn_seed21.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta_calib_w1p0_lam075_f150_nf300_seed21\ModernTCN_theta_finetune_report.md
