epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_acc_turn_transition,val_theta_mae_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009998286624877785,0.7613258412692654,0.4095483401082827,1.1615861423089204,0.8847795163584637,0.7251066856330014,0.3203125,3.606839656829834,0.8917716827279466,0.7407407407407407,0.8987441130298273
2,0.0009993147673772868,0.21288967425485045,0.16118775564610194,0.7014383567329151,0.9598150782361309,0.7663584637268848,0.3984375,2.6136906147003174,0.9747961452928094,0.8888888888888888,0.9544740973312402
3,0.000998458666866564,0.12228873051264429,0.1339651115376444,0.5856436748957397,0.9587482219061166,0.7990753911806543,0.4609375,2.0362300872802734,0.9688658265381764,0.8465608465608465,0.9646781789638933
4,0.0009972609476841365,0.099172010719918,0.14335527236058057,0.5652843808415604,0.9619487908961594,0.8104551920341394,0.4765625,1.7858985662460327,0.9607116382505559,0.8465608465608465,0.9803767660910518
5,0.000995722430686905,0.08297073749130006,0.13061924248001144,0.48749889710366073,0.9655049786628734,0.8374822190611664,0.5338541666666666,1.9161155223846436,0.9881393624907339,0.8518518518518519,0.9583987441130298
6,0.0009938441702975688,0.07528117150375621,0.11098873402239758,0.49546782343194845,0.972972972972973,0.8186344238975818,0.5130208333333334,2.2021074295043945,0.9866567828020756,0.8888888888888888,0.9709576138147566
7,0.0009916274537819772,0.06751090169955336,0.10085939281059703,0.44022991703253556,0.9722617354196301,0.8303698435277382,0.546875,1.920607089996338,0.9822090437361009,0.9417989417989417,0.966248037676609
8,0.0009890738003669026,0.06661479114568859,0.1299673112832635,0.4514327623845278,0.9694167852062588,0.8428165007112376,0.5494791666666666,1.4402117729187012,0.9703484062268347,0.8571428571428571,0.9850863422291993
9,0.000986184960198838,0.055271654188699164,0.11058633530758862,0.4307779540972949,0.9758179231863442,0.8481507823613087,0.5442708333333334,1.4908536672592163,0.9873980726464048,0.8624338624338624,0.9803767660910518
10,0.0009829629131445337,0.052052397250788716,0.11364044739757459,0.4273252094745805,0.9733285917496444,0.8438833570412517,0.5546875,1.4955286979675293,0.9866567828020756,0.8465608465608465,0.978021978021978
11,0.0009794098674340962,0.0529501684253535,0.09492196942842532,0.37601813667515205,0.9736842105263158,0.8481507823613087,0.5807291666666666,1.3318259716033936,0.9785025945144552,0.91005291005291,0.978021978021978
12,0.0009755282581475765,0.048822658588332866,0.09265130251688435,0.4332052228265942,0.9804409672830725,0.8595305832147937,0.5546875,2.7847187519073486,0.9933283914010378,0.9047619047619048,0.978021978021978
13,0.000971320745546089,0.043473024938717145,0.12661973301156995,0.41672874459190473,0.9761735419630156,0.8613086770981507,0.5651041666666666,1.3259774446487427,0.9888806523350631,0.8624338624338624,0.9795918367346939
14,0.0009667902132486006,0.04064411638585628,0.1206475124822911,0.4398986813264924,0.9761735419630156,0.8630867709815079,0.53125,1.186691403388977,0.9888806523350631,0.8783068783068783,0.9772370486656201
15,0.0009619397662556431,0.041639407278383875,0.12682809423162453,0.3875285476293536,0.9761735419630156,0.8630867709815079,0.59375,1.3183342218399048,0.9925871015567087,0.8042328042328042,0.9843014128728415
16,0.0009567727288213001,0.04171205973203894,0.11327913747954674,0.3504978578877199,0.9793741109530584,0.8637980085348507,0.5989583333333334,0.8230189085006714,0.9851742031134173,0.8624338624338624,0.9905808477237049
