case_index,controller,model_name,path_name,path_file,ref_file,disturbance_level,disturbance_scale,disturbance_noise_scale,disturbance_process_scale,noise_enabled,noise_signature,process_signature,seed,status,message,elapsed_sec,n_samples,ey_rmse,ey_peak,epsi_rmse,epsi_peak,ev_rmse,eomega_rmse,j_du,viol_rate,F_sat_pct,omega_sat_pct,realtime_p50_ms,realtime_p95_ms,realtime_p99_ms,timeout_rate,timeseries_file
1,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,0,0,0,0,0,3.76872664625997,802.54,1,ok,,24.1359954,51,0,0,0,0,0.605991477306327,0,7140374.33551525,0.0588235294117647,7.84313725490196,0,0.0076878,0.01013455,0.02058465,0,
2,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,0,0,0,0,0,3.76872664625997,802.54,2,ok,,1.4623216,51,0,0,0,0,0.605991477306327,0,7140374.33551525,0.0588235294117647,7.84313725490196,0,0.0081333,0.00901095,0.0134321,0,
3,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,0,0,0,0,0,3.76872664625997,802.54,3,ok,,1.2304,51,0,0,0,0,0.605991477306327,0,7140374.33551525,0.0588235294117647,7.84313725490196,0,0.0080209,0.00883605,0.01212505,0,
4,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,1.1090331,51,0,0,0,0,0.610896325735584,0,7173024.43645258,0.0784313725490196,11.7647058823529,0,0.0080117,0.008777,0.00956135,0,
5,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,1.3909435,51,0,0,0,0,0.610896325735584,0,7173024.43645258,0.0784313725490196,11.7647058823529,0,0.007881,0.0100619,0.0118969,0,
6,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,3,ok,,0.9870541,51,0,0,0,0,0.610896325735584,0,7173024.43645258,0.0784313725490196,11.7647058823529,0,0.0079484,0.00880275,0.00899415,0,
7,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,0.9606038,51,0,0,0,0,0.615697988775611,0,7205994.10209862,0.117647058823529,11.7647058823529,0,0.0079427,0.00934675,0.00976925,0,
8,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,0.9713554,51,0,0,0,0,0.615697988775611,0,7205994.10209862,0.117647058823529,11.7647058823529,0,0.0081324,0.00943795,0.00980545,0,
9,GRU,LPVMPC_AGV_simulink_GRU,tmp_path_straight_0p5s,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,E:\Matlab\Simulink\S-Function_16\tools\tmp_path_straight_0p5s.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,0.9823377,51,0,0,0,0,0.615697988775611,0,7205994.10209862,0.117647058823529,11.7647058823529,0,0.0082482,0.0092599,0.0094916,0,
