controller,path_name,seed,metric,n_rows,n_disturbance_levels,n_valid_levels,value_min,value_max,value_range,rel_range,invariant_flag,check_status
Mamba2,path_slope,3,ev_rmse,3,3,3,0.0949249548098915,0.097370539801704,0.00244558499181249,0.00244558499181249,0,checked
Mamba2,path_slope,3,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
Mamba2,path_slope,3,j_du,3,3,3,6259.20471579155,988330.098229791,982070.893514,1.08408499855646,0,checked
Mamba2,path_slope,3,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,1,ey_rmse,3,3,3,0.013279993546696,0.0141094530243384,0.000829459477642401,0.000829459477642401,0,checked
GRU,path_industrial,1,epsi_rmse,3,3,3,0.0325978458214333,0.0515891021218738,0.0189912563004405,0.0189912563004405,0,checked
GRU,path_industrial,1,ev_rmse,3,3,3,0.0326742296602938,0.0465848993332537,0.0139106696729599,0.0139106696729599,0,checked
GRU,path_industrial,1,eomega_rmse,3,3,3,0.0164270889942344,0.0234131552714541,0.0069860662772197,0.0069860662772197,0,checked
GRU,path_industrial,1,j_du,3,3,3,13041.669027999,13820.0269207128,778.357892713801,0.0595481718312046,0,checked
GRU,path_industrial,1,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,2,ey_rmse,3,3,3,0.0133037799846922,0.0142074106685254,0.000903630683833201,0.000903630683833201,0,checked
GRU,path_industrial,2,epsi_rmse,3,3,3,0.0347572997649763,0.0533960071308018,0.0186387073658255,0.0186387073658255,0,checked
GRU,path_industrial,2,ev_rmse,3,3,3,0.0337655505846492,0.0442905883019471,0.0105250377172979,0.0105250377172979,0,checked
GRU,path_industrial,2,eomega_rmse,3,3,3,0.0173342057951938,0.0244708896645916,0.0071366838693978,0.0071366838693978,0,checked
GRU,path_industrial,2,j_du,3,3,3,12317.4130583943,13587.549701375,1270.1366429807,0.0964342854176178,0,checked
GRU,path_industrial,2,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_industrial,3,ey_rmse,3,3,3,0.0133010576639051,0.0143043987392777,0.0010033410753726,0.0010033410753726,0,checked
GRU,path_industrial,3,epsi_rmse,3,3,3,0.0331744061045225,0.0549354147768538,0.0217610086723313,0.0217610086723313,0,checked
GRU,path_industrial,3,ev_rmse,3,3,3,0.0319837676250468,0.0452746254751472,0.0132908578501004,0.0132908578501004,0,checked
GRU,path_industrial,3,eomega_rmse,3,3,3,0.0166840340088638,0.0252766695342323,0.0085926355253685,0.0085926355253685,0,checked
GRU,path_industrial,3,j_du,3,3,3,12329.7362468559,13460.5551782796,1130.8189314237,0.0902277726711151,0,checked
GRU,path_industrial,3,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_s_curve,1,ey_rmse,3,3,3,0.044151021207974,0.0442607015550065,0.000109680347032501,0.000109680347032501,0,checked
GRU,path_s_curve,1,epsi_rmse,3,3,3,0.0404286682591399,0.0423663041384264,0.0019376358792865,0.0019376358792865,0,checked
GRU,path_s_curve,1,ev_rmse,3,3,3,0.00572596516628376,0.00604617082591668,0.00032020565963292,0.00032020565963292,0,checked
GRU,path_s_curve,1,eomega_rmse,3,3,3,0.0421994013728651,0.0435018914073513,0.0013024900344862,0.0013024900344862,0,checked
GRU,path_s_curve,1,j_du,3,3,3,1128.46299412814,1828.91122624663,700.44823211849,0.582162330625991,0,checked
GRU,path_s_curve,1,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_s_curve,2,ey_rmse,3,3,3,0.0441672189545135,0.0442105204361708,4.33014816572999e-05,4.33014816572999e-05,0,checked
GRU,path_s_curve,2,epsi_rmse,3,3,3,0.0411076074381342,0.0425008991706403,0.0013932917325061,0.0013932917325061,0,checked
GRU,path_s_curve,2,ev_rmse,3,3,3,0.00548063199759327,0.00602253630368657,0.0005419043060933,0.0005419043060933,0,checked
GRU,path_s_curve,2,eomega_rmse,3,3,3,0.042479220586459,0.0435506255834436,0.0010714049969846,0.0010714049969846,0,checked
GRU,path_s_curve,2,j_du,3,3,3,790.173140642628,1292.42107778863,502.247937146002,0.538132292834171,0,checked
GRU,path_s_curve,2,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_s_curve,3,ey_rmse,3,3,3,0.0441578303233113,0.0442083865305574,5.05562072460955e-05,5.05562072460955e-05,0,checked
GRU,path_s_curve,3,epsi_rmse,3,3,3,0.0407456281611546,0.0424262565915729,0.00168062843041829,0.00168062843041829,0,checked
GRU,path_s_curve,3,ev_rmse,3,3,3,0.00562485311723888,0.00601514198257018,0.0003902888653313,0.0003902888653313,0,checked
GRU,path_s_curve,3,eomega_rmse,3,3,3,0.0423224023399112,0.0435341928965851,0.0012117905566739,0.0012117905566739,0,checked
GRU,path_s_curve,3,j_du,3,3,3,788.665811823263,1580.66273572189,791.996923898627,0.938140257919576,0,checked
GRU,path_s_curve,3,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,1,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,1,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,1,ev_rmse,3,3,3,0.0372451350530934,0.0572032569204544,0.019958121867361,0.019958121867361,0,checked
GRU,path_slope,1,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,1,j_du,3,3,3,7401.32313276377,11932.6722000658,4531.34906730203,0.406946039217777,0,checked
GRU,path_slope,1,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,2,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,2,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,2,ev_rmse,3,3,3,0.0381299986365472,0.0580486997050046,0.0199187010684574,0.0199187010684574,0,checked
GRU,path_slope,2,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,2,j_du,3,3,3,7603.14462007447,12297.3645271432,4694.21990706873,0.409002079687755,0,checked
GRU,path_slope,2,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,3,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,3,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,3,ev_rmse,3,3,3,0.0367964074318118,0.0568150406070358,0.020018633175224,0.020018633175224,0,checked
GRU,path_slope,3,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
GRU,path_slope,3,j_du,3,3,3,7349.81759691927,11508.3759649511,4158.55836803183,0.378351527303414,0,checked
GRU,path_slope,3,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_industrial,1,ey_rmse,3,3,3,0.0184635307436155,0.0369223854335007,0.0184588546898852,0.0184588546898852,0,checked
IMU,path_industrial,1,epsi_rmse,3,3,3,0.0416007598664175,0.16153481026761,0.119934050401192,0.119934050401192,0,checked
IMU,path_industrial,1,ev_rmse,3,3,3,0.0909814831979291,0.095179009043814,0.0041975258458849,0.0041975258458849,0,checked
IMU,path_industrial,1,eomega_rmse,3,3,3,0.0177887955675712,0.051211888982157,0.0334230934145858,0.0334230934145858,0,checked
IMU,path_industrial,1,j_du,3,3,3,5210.51916079269,1757803.81439017,1752593.29522938,329.266071757431,0,checked
IMU,path_industrial,1,viol_rate,3,3,3,0,0.00622073578595318,0.00622073578595318,0.00622073578595318,0,checked
IMU,path_industrial,2,ey_rmse,3,3,3,0.0182873920631081,0.0184855562322179,0.0001981641691098,0.0001981641691098,0,checked
IMU,path_industrial,2,epsi_rmse,3,3,3,0.0413788514972085,0.0449615393536565,0.003582687856448,0.003582687856448,0,checked
IMU,path_industrial,2,ev_rmse,3,3,3,0.0884598390381929,0.0935779608056671,0.0051181217674742,0.0051181217674742,0,checked
IMU,path_industrial,2,eomega_rmse,3,3,3,0.0174320108416554,0.01851535549726,0.0010833446556046,0.0010833446556046,0,checked
IMU,path_industrial,2,j_du,3,3,3,5015.36402527251,5199.66755326913,184.30352799662,0.0362028017110447,0,checked
IMU,path_industrial,2,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_industrial,3,ey_rmse,3,3,3,0.0182873920631081,0.0185233770416347,0.000235984978526598,0.000235984978526598,0,checked
IMU,path_industrial,3,epsi_rmse,3,3,3,0.0413788514972085,0.0467386789179485,0.00535982742074,0.00535982742074,0,checked
IMU,path_industrial,3,ev_rmse,3,3,3,0.0884598390381929,0.0933188155543515,0.00485897651615859,0.00485897651615859,0,checked
IMU,path_industrial,3,eomega_rmse,3,3,3,0.0174320108416554,0.0189036175482455,0.0014716067065901,0.0014716067065901,0,checked
IMU,path_industrial,3,j_du,3,3,3,5015.36402527251,5138.76492499025,123.40089971774,0.0245316231922069,0,checked
IMU,path_industrial,3,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_s_curve,1,ey_rmse,3,3,3,0.052603205920579,0.0526785063371773,7.53004165982979e-05,7.53004165982979e-05,0,checked
IMU,path_s_curve,1,epsi_rmse,3,3,3,0.0454513473933215,0.046219435719219,0.000768088325897497,0.000768088325897497,0,checked
IMU,path_s_curve,1,ev_rmse,3,3,3,0.00535993672918026,0.00604100609931063,0.00068106937013037,0.00068106937013037,0,checked
IMU,path_s_curve,1,eomega_rmse,3,3,3,0.0431359375548038,0.0438369458926971,0.0007010083378933,0.0007010083378933,0,checked
IMU,path_s_curve,1,j_du,3,3,3,648.23712827233,706.824020771725,58.586892499395,0.0863531398844759,0,checked
IMU,path_s_curve,1,viol_rate,3,3,3,0.000167364016736402,0.000167364016736402,0,0,0,flat_zero_ignored
IMU,path_s_curve,2,ey_rmse,3,3,3,0.052603205920579,0.0526423909742942,3.91850537151961e-05,3.91850537151961e-05,0,checked
IMU,path_s_curve,2,epsi_rmse,3,3,3,0.0454513473933215,0.0467996329643287,0.0013482855710072,0.0013482855710072,0,checked
IMU,path_s_curve,2,ev_rmse,3,3,3,0.00535993672918026,0.00603676296756421,0.000676826238383951,0.000676826238383951,0,checked
IMU,path_s_curve,2,eomega_rmse,3,3,3,0.0431359375548038,0.0441507841190145,0.0010148465642107,0.0010148465642107,0,checked
IMU,path_s_curve,2,j_du,3,3,3,648.23712827233,703.426590857088,55.189462584758,0.0816660377727936,0,checked
IMU,path_s_curve,2,viol_rate,3,3,3,0.000167364016736402,0.000251046025104603,8.3682008368201e-05,8.3682008368201e-05,0,flat_zero_ignored
IMU,path_s_curve,3,ey_rmse,3,3,3,0.0525947969990505,0.0526379347901159,4.31377910653993e-05,4.31377910653993e-05,0,checked
IMU,path_s_curve,3,epsi_rmse,3,3,3,0.0454513473933215,0.0466278979009542,0.0011765505076327,0.0011765505076327,0,checked
IMU,path_s_curve,3,ev_rmse,3,3,3,0.00535993672918026,0.00601763909300632,0.00065770236382606,0.00065770236382606,0,checked
IMU,path_s_curve,3,eomega_rmse,3,3,3,0.0431359375548038,0.0440337826834534,0.000897845128649599,0.000897845128649599,0,checked
IMU,path_s_curve,3,j_du,3,3,3,648.23712827233,706.478691776958,58.2415635046281,0.0858404577645915,0,checked
IMU,path_s_curve,3,viol_rate,3,3,3,0.000167364016736402,0.000251046025104603,8.3682008368201e-05,8.3682008368201e-05,0,flat_zero_ignored
IMU,path_slope,1,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,1,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,1,ev_rmse,3,3,3,0.182365852139284,0.205454201216565,0.023088349077281,0.023088349077281,0,checked
IMU,path_slope,1,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,1,j_du,3,3,3,922.583804867105,994.698547502791,72.1147426356861,0.075670218129396,0,checked
IMU,path_slope,1,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,2,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,2,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,2,ev_rmse,3,3,3,0.194342741612617,0.205705442635539,0.011362701022922,0.011362701022922,0,checked
IMU,path_slope,2,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,2,j_du,3,3,3,911.227430388395,993.994082964238,82.7666525758431,0.0869079689024756,0,checked
IMU,path_slope,2,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,3,ey_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,3,epsi_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,3,ev_rmse,3,3,3,0.194342741612617,0.205807523243929,0.011464781631312,0.011464781631312,0,checked
IMU,path_slope,3,eomega_rmse,3,3,3,0,0,0,0,0,flat_zero_ignored
IMU,path_slope,3,j_du,3,3,3,911.227430388395,995.075396791452,83.8479664030571,0.087947810554977,0,checked
IMU,path_slope,3,viol_rate,3,3,3,0,0,0,0,0,flat_zero_ignored
