model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_8_10_mae_deg,theta_pos_8_10_rmse_deg,theta_pos_8_10_p95_abs_err_deg,theta_pos_8_10_max_abs_err_deg,theta_pos_8_10_bias_deg,theta_pos_8_10_n,theta_neg_10_8_mae_deg,theta_neg_10_8_rmse_deg,theta_neg_10_8_p95_abs_err_deg,theta_neg_10_8_max_abs_err_deg,theta_neg_10_8_bias_deg,theta_neg_10_8_n,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_neg_2_0p5_mae_deg,theta_neg_2_0p5_p95_abs_err_deg,theta_neg_2_0p5_bias_deg,theta_pos_0p5_2_mae_deg,theta_pos_0p5_2_p95_abs_err_deg,theta_pos_0p5_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,42,68,0.9788373961960889,0.8722207339941066,0.8989993746091307,0.7121495327102804,0.9939842969143607,0.0021430484864720066,0.0034824537905170103,0.920201877037132,0.046879185641575144,0.09536565764800428,0.8290282902829028,0.8893967093235832,0.8688524590163934,0.3428342044353485,0.34766122698783875,0.5154353976249695,0.9456398487091064,7.10577392578125,-0.09436636418104172,0.3428341746330261,0.5216503143310547,0.9798582196235657,7.10577392578125,-0.09893785417079926,0.36441317200660706,0.5614832639694214,1.1387051343917847,2.815098285675049,-0.29105183482170105,341.0,0.29059940576553345,0.5304988622665405,1.2813998460769653,2.7007694244384766,0.03011453151702881,406.0,0.2897840142250061,0.34680280089378357,0.620508074760437,0.9832996129989624,-0.17614129185676575,300.0,0.41466158628463745,0.677646279335022,1.0433220863342285,7.10577392578125,-0.15099844336509705,395.0,0.3393244743347168,0.9427087306976318,0.33831676840782166,0.9036099910736084,-0.2192808836698532,0.3296964466571808,0.8189594149589539,-0.019686885178089142,0.4322761595249176,1.6898027658462524,0.07687805593013763,2.2194581031799316,4.207809925079346,0.003734901314601302,1.2243454456329346,6.0087738037109375,0.11940360069274902,nan,nan,nan,nan,1.1047474145889282,1.2437697649002075,0.9682959048877147,0.7008547008547008,0.9930045470444211,0.8043354249857387,0.7799248523886205,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta10_uniform_h0_v2_seed42\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta10_uniform_h0_v2_seed42\ModernTCN_train_report.md
