model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,21,1,0.986981465136805,0.9521918211238599,0.9810217741252224,0.762409369771333,0.9491375497567448,0.9586947094535994,0.9270487920416864,0.4580473005771637,0.4580473303794861,0.6772291660308838,0.1587715595960617,0.4580473303794861,0.6772291660308838,0.1587715595960617,0.7972391247749329,1.0055955648422241,-0.7583348155021667,311.0,0.7358963489532471,0.9394670724868774,0.7140684127807617,175.0,1.042777180671692,0.09463244676589966,0.9299753308296204,0.1277645230293274,0.9077549576759338,0.9900214727800934,0.9622021364009861,0.9883460331689825,0.9944186046511628,0.9826989619377162,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta_calib_uflast_w1p0p125_lam075_f100_nf200_seed21\modern_tcn_seed21.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_theta_calib_uflast_w1p0p125_lam075_f100_nf200_seed21\ModernTCN_theta_finetune_report.md
