epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_acc_turn_transition,val_theta_mae_deg,val_flat_recall,val_stall_recall,val_slope_recall
54,0.000578217232520115,0.01873085840735079,0.11826403227079643,0.22094048318279583,0.9783072546230441,0.9150071123755334,0.7109375,0.5474446415901184,0.9851742031134173,0.8359788359788359,0.9921507064364207
55,0.0005652630961100254,0.017788082805088205,0.10829962109603719,0.20218335460025372,0.9832859174964438,0.9107396870554765,0.7135416666666666,0.46444079279899597,0.9911045218680504,0.8783068783068783,0.9905808477237049
56,0.0005522642316338264,0.01799671654933013,0.10197106234803478,0.19087022011655377,0.982574679943101,0.9178520625889047,0.7161458333333334,0.4325096607208252,0.9844329132690882,0.9047619047619048,0.9921507064364207
57,0.0005392295478639221,0.017827368494907524,0.09477856421411292,0.18383542451193233,0.9847083926031295,0.9214082503556188,0.7135416666666666,0.4576464891433716,0.9873980726464048,0.8994708994708994,0.9945054945054945
58,0.0005261679781214714,0.020289806476211276,0.09388081759087222,0.23443326802785616,0.9836415362731152,0.9086059743954481,0.6666666666666666,0.44808152318000793,0.9903632320237212,0.873015873015873,0.9929356357927787
59,0.0005130884741539361,0.016438119646558377,0.12091886285019464,0.20908962614420984,0.9775960170697012,0.9132290184921764,0.734375,0.8036828637123108,0.9814677538917717,0.8518518518518519,0.9921507064364207
60,0.0004999999999999997,0.016533732407153192,0.10372614907167035,0.19628958329537174,0.980796586059744,0.9142958748221907,0.71875,0.546626091003418,0.9851742031134173,0.8783068783068783,0.9913657770800628
61,0.00048691152584606306,0.0155062399120913,0.09686296059091604,0.20200722074497365,0.9832859174964438,0.9089615931721194,0.7005208333333334,0.38798296451568604,0.9881393624907339,0.91005291005291,0.989010989010989
62,0.00047383202187852773,0.017558310193314206,0.11546261851300894,0.24676065463302485,0.9768847795163584,0.9039829302987198,0.6875,0.5625898241996765,0.9836916234247591,0.8518518518518519,0.9882260596546311
63,0.00046077045213607716,0.01538906260268704,0.10158016025002617,0.15556056963812404,0.9836415362731152,0.920697012802276,0.7526041666666666,0.46103498339653015,0.9918458117123795,0.8783068783068783,0.9905808477237049
64,0.00044773576836617293,0.015412794245005378,0.12279730848703073,0.24289633213103018,0.9800853485064012,0.9103840682788051,0.6901041666666666,0.44679197669029236,0.9888806523350631,0.8253968253968254,0.9937205651491365
65,0.0004347369038899739,0.016385685761244773,0.1098257006486483,0.19044317396261395,0.9832859174964438,0.9196301564722618,0.7213541666666666,0.3715534806251526,0.9888806523350631,0.8888888888888888,0.9913657770800628
66,0.00042178276747988416,0.014881460855468367,0.13925878775662412,0.22983616809954627,0.9765291607396871,0.9118065433854907,0.7213541666666666,0.4000890254974365,0.9844329132690882,0.8253968253968254,0.9905808477237049
67,0.000408882237253926,0.015111689414582555,0.12006758905915414,0.17409234541535887,0.9790184921763869,0.9256756756756757,0.7552083333333334,0.3581983745098114,0.9822090437361009,0.8941798941798942,0.9882260596546311
68,0.0003960441545911199,0.016386258762076264,0.11617451444119851,0.191245462397593,0.9811522048364154,0.916429587482219,0.734375,0.5175676345825195,0.9881393624907339,0.8571428571428571,0.9921507064364207
69,0.00038327731807204696,0.014622710051209175,0.12209591928705213,0.20901593845169822,0.9800853485064012,0.918918918918919,0.7291666666666666,0.7282570004463196,0.9859154929577465,0.873015873015873,0.9897959183673469
70,0.0003705904774487393,0.014268717049899866,0.12378318393722197,0.22966046385837993,0.9790184921763869,0.9100284495021337,0.703125,0.3676435649394989,0.9836916234247591,0.8465608465608465,0.9937205651491365
71,0.0003579923276480383,0.013813761616793277,0.1140814953686333,0.17547664942816002,0.9811522048364154,0.9235419630156472,0.7421875,0.3932482600212097,0.9859154929577465,0.873015873015873,0.9921507064364207
72,0.000345491502812526,0.015810051062632682,0.125169666571434,0.210138016194741,0.9793741109530584,0.9182076813655761,0.7265625,0.5455754995346069,0.9866567828020756,0.8465608465608465,0.9913657770800628
73,0.0003330965703831143,0.013605550201037904,0.11940851156860802,0.1926273827796696,0.9811522048364154,0.9192745376955903,0.7317708333333334,0.3974756896495819,0.9836916234247591,0.8888888888888888,0.9921507064364207
74,0.0003208160252273496,0.011123902549015309,0.13369915258155268,0.22352071438074791,0.9786628733997155,0.9178520625889047,0.71875,0.4196684658527374,0.9829503335804299,0.8518518518518519,0.9929356357927787
75,0.00030865828381745485,0.013930859109503532,0.12759241811496605,0.19440898628413478,0.9804409672830725,0.918918918918919,0.7395833333333334,0.4172181487083435,0.9859154929577465,0.8624338624338624,0.9921507064364207
