algorithm_group,case_name,seed,acc_main,acc_turn,theta_mae_deg,theta_edge_p95_abs_err,flat_recall,stall_recall,slope_recall,model_file,report_file,official_use,exclude_reason,source_file
GRU_theta10_v2_legacy,inputstats_hidden96_l2,21,0.971872488615055,0.756763996785427,0.534570988629751,1.75040653856066,0.964332892998679,0.675213675213675,0.986009094088842,E:\Matlab\Simulink\S-Function_16\data\models\GRU_model_gru_theta10_uniform_h0_v2_inputstats_hidden96_l2_seed21.mat,E:\Matlab\Simulink\S-Function_16\results\gru\train_logs_theta10_uniform_h0_v2\inputstats_hidden96_l2_seed21\GRU_train_report.md,excluded_old_contract,theta10_uniform_h0_v2 / old model path; not the current plantfix passive17_plus_all5 contract.,E:\Matlab\Simulink\S-Function_16\results\gru\train_logs_theta10_uniform_h0_v2\GRU_theta10_v2_multi_seed_summary.csv
GRU_theta10_v2_legacy,inputstats_hidden96_l2,42,0.975087061344763,0.764532547548888,0.321725410608268,1.00929924531197,0.955085865257596,0.64957264957265,0.993704092339979,E:\Matlab\Simulink\S-Function_16\data\models\GRU_model_gru_theta10_uniform_h0_v2_inputstats_hidden96_l2_seed42.mat,E:\Matlab\Simulink\S-Function_16\results\gru\train_logs_theta10_uniform_h0_v2\inputstats_hidden96_l2_seed42\GRU_train_report.md,excluded_old_contract,theta10_uniform_h0_v2 / old model path; not the current plantfix passive17_plus_all5 contract.,E:\Matlab\Simulink\S-Function_16\results\gru\train_logs_theta10_uniform_h0_v2\GRU_theta10_v2_multi_seed_summary.csv
GRU_theta10_v2_legacy,inputstats_hidden96_l2,73,0.979641039378516,0.775783552102866,0.277451756346473,0.657308262764836,0.964332892998679,0.692307692307692,0.995452955578874,E:\Matlab\Simulink\S-Function_16\data\models\GRU_model_gru_theta10_uniform_h0_v2_inputstats_hidden96_l2_seed73.mat,E:\Matlab\Simulink\S-Function_16\results\gru\train_logs_theta10_uniform_h0_v2\inputstats_hidden96_l2_seed73\GRU_train_report.md,excluded_old_contract,theta10_uniform_h0_v2 / old model path; not the current plantfix passive17_plus_all5 contract.,E:\Matlab\Simulink\S-Function_16\results\gru\train_logs_theta10_uniform_h0_v2\GRU_theta10_v2_multi_seed_summary.csv
GRU_theta10_v2_legacy,inputstats_hidden96_l2,101,0.976694347709617,0.768015001339405,0.260056371896385,0.723894671913472,0.960369881109643,0.675213675213675,0.9933543196922,E:\Matlab\Simulink\S-Function_16\data\models\GRU_model_gru_theta10_uniform_h0_v2_inputstats_hidden96_l2_seed101.mat,E:\Matlab\Simulink\S-Function_16\results\gru\train_logs_theta10_uniform_h0_v2\inputstats_hidden96_l2_seed101\GRU_train_report.md,excluded_old_contract,theta10_uniform_h0_v2 / old model path; not the current plantfix passive17_plus_all5 contract.,E:\Matlab\Simulink\S-Function_16\results\gru\train_logs_theta10_uniform_h0_v2\GRU_theta10_v2_multi_seed_summary.csv
