epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009999238475781956,0.7263550511241259,0.5175232364612838,6.715328278098413,0.8262370540851554,0.6547756041426928,0.8164043361445149,0.6097923776518854,0.12696586114307634,0.5304948216340621,0.6130268199233716,0.4935897435897436,0.4142857142857143,2.6311981678009033,7.681844711303711,7.476809501647949,7.6819353103637695,7.707643508911133,6.15519905090332,8.852834701538086,8.292534828186035,4.306122779846191,8.343518257141113,0.5468602180480957,10.474013328552246,nan,0.6424361493123772,0.3404255319148936,0.8829839102876645
2,0.0009996954135095479,0.3312532291518132,0.3862177899252376,5.174676136679721,0.8642117376294591,0.5980053701572688,0.8994366151250511,0.6448944708423735,0.08093594169543536,0.4376678174146529,0.7164750957854407,0.6089743589743589,0.36428571428571427,2.281416416168213,5.568190097808838,4.9242329597473145,6.554628849029541,5.556751728057861,4.196883201599121,7.536403179168701,4.889503002166748,4.986017227172852,6.241632461547852,1.3255481719970703,7.404449462890625,nan,0.7092337917485265,0.574468085106383,0.90931253047294
3,0.0009993147673772868,0.23287281771948162,0.32668082764151457,4.907480231237391,0.9041043344840813,0.6912159570387418,0.9215281980004447,0.6629526519323211,0.04487917146144994,0.4158036056770234,0.6149425287356322,0.5662393162393162,0.4523809523809524,2.335155487060547,5.7287821769714355,5.328915119171143,5.591003894805908,5.835753440856934,4.762532711029053,5.9500603675842285,5.085259914398193,6.459101676940918,7.5002312660217285,2.3046762943267822,8.576300621032715,nan,0.8703339882121808,0.723404255319149,0.916626036079961
4,0.000998782025129912,0.19267473091305104,0.29029607002333657,4.161592286263686,0.9106252397391638,0.6912159570387418,0.9408620402187852,0.6721962613980473,0.03375527426160337,0.4035289604909858,0.6340996168582376,0.5448717948717948,0.4357142857142857,1.75614595413208,5.103104114532471,3.7947609424591064,4.770003318786621,5.2525529861450195,3.6215195655822754,4.500499248504639,6.0331621170043945,5.708197593688965,6.646503925323486,1.5719478130340576,6.5887956619262695,nan,0.9292730844793713,0.6808510638297872,0.9112627986348123
5,0.0009980973490458726,0.1649970971971975,0.3326619808866825,3.5963331218268717,0.9286536248561565,0.6892980437284235,0.9608146233986703,0.6691089011525524,0.020713463751438434,0.4158036056770234,0.6340996168582376,0.5555555555555556,0.44047619047619047,1.4463491439819336,4.396164894104004,3.4444580078125,5.362501621246338,4.524588108062744,3.894991636276245,4.161084175109863,4.455678462982178,3.8797085285186768,5.364243507385254,0.6128931045532227,6.273923397064209,nan,0.9528487229862476,0.6808510638297872,0.9283276450511946
6,0.0009972609476841365,0.1394843355272262,0.2806553308493706,3.72514589349002,0.9420790180283851,0.6693517453011124,0.9676442155601805,0.7003501188557845,0.01611047180667434,0.3778289221327196,0.6743295019157088,0.5683760683760684,0.430952380952381,1.6390742063522339,4.253054141998291,4.129796981811523,4.118512153625488,4.354045867919922,3.241109848022461,4.457682132720947,5.875391960144043,4.07703971862793,5.914125919342041,-1.1537870168685913,7.224124431610107,nan,0.9096267190569745,0.6170212765957447,0.9575816674792784
7,0.000996273075820661,0.13209236366343544,0.23401907200688918,3.8427913784946863,0.9493670886075949,0.6908323743766782,0.9674616884609857,0.7051876139997505,0.024932873034138856,0.3475258918296893,0.6532567049808429,0.5662393162393162,0.4380952380952381,1.731281042098999,4.61297607421875,3.1373536586761475,4.249009132385254,4.8110480308532715,3.473027229309082,4.265438556671143,5.203697204589844,5.53744649887085,6.320572376251221,2.5208284854888916,6.813920021057129,nan,0.9292730844793713,0.7872340425531915,0.9580692345197465
8,0.000995134034370785,0.12257324492878607,0.22285297877677884,2.8799069608997434,0.9474491752972766,0.6513233601841196,0.974646856303605,0.7024272095680772,0.013425393172228616,0.35903337169159955,0.7030651340996169,0.5811965811965812,0.44761904761904764,1.2989966869354248,3.4911017417907715,2.631535530090332,3.971405506134033,3.527657985687256,3.0045006275177,4.066993236541748,3.5555498600006104,3.0349621772766113,4.497302055358887,0.5813290476799011,6.564505100250244,nan,0.9685658153241651,0.8723404255319149,0.9439297903461726
9,0.0009938441702975688,0.11194260052358787,0.24596862593829336,2.878918083385866,0.9497506712696586,0.6386651323360184,0.9671656680938866,0.7092889421300007,0.019562715765247412,0.36823935558112775,0.7758620689655172,0.6111111111111112,0.45,1.2687219381332397,3.475865364074707,2.3825321197509766,4.20285701751709,3.5045647621154785,2.9584803581237793,4.024909019470215,3.8585424423217773,2.6366326808929443,4.520500183105469,0.787086546421051,6.355710506439209,nan,0.962671905697446,0.7872340425531915,0.9502681618722575
10,0.000992403876506104,0.11311930398962665,0.23085179319087235,3.098565080443608,0.9474491752972766,0.6954353663214423,0.9663967896511768,0.715957854434656,0.029535864978902954,0.333716915995397,0.6168582375478927,0.5747863247863247,0.4857142857142857,1.476571798324585,3.817228078842163,3.4692776203155518,3.3391594886779785,3.9280800819396973,3.2853457927703857,3.820056200027466,4.969509124755859,3.163106918334961,4.870004177093506,-0.11921250075101852,5.530655384063721,nan,0.8605108055009824,0.851063829787234,0.9712335446123842
