model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_flat_abs_p95_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_bias_deg,theta_flat_turn_abs_p95_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,42,106,0.9772727272727273,0.9386892177589852,0.953307392996109,0.6559139784946236,0.9965330961921133,0.0021141649048625794,0.002642706131078224,0.9551316126733224,0.013213530655391121,0.03699788583509514,0.9192982456140351,0.9647540983606557,0.8708010335917312,0.5100616812705994,0.5100617408752441,1.0572947263717651,2.2557003498077393,-0.055795133113861084,0.5100617408752441,1.0572947263717651,2.2557003498077393,-0.055795133113861084,0.7195912599563599,1.0681790113449097,2.3826088905334473,-0.370003342628479,68.0,0.382365882396698,0.4876021444797516,0.9281347393989563,0.20792697370052338,55.0,2.0906057357788086,-0.06219775229692459,2.210585832595825,-0.053657833486795425,1.5489763021469116,0.9938884644766998,0.9038461538461539,0.943502824858757,0.8264462809917356,0.7137809187279152,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam100_f400_nf800_w1p0_unfreeze\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_repair_s42_lam100_f400_nf800_w1p0_unfreeze\ModernTCN_theta_finetune_report.md
