model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_8_10_mae_deg,theta_pos_8_10_rmse_deg,theta_pos_8_10_p95_abs_err_deg,theta_pos_8_10_max_abs_err_deg,theta_pos_8_10_bias_deg,theta_pos_8_10_n,theta_neg_10_8_mae_deg,theta_neg_10_8_rmse_deg,theta_neg_10_8_p95_abs_err_deg,theta_neg_10_8_max_abs_err_deg,theta_neg_10_8_bias_deg,theta_neg_10_8_n,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_neg_2_0p5_mae_deg,theta_neg_2_0p5_p95_abs_err_deg,theta_neg_2_0p5_bias_deg,theta_pos_0p5_2_mae_deg,theta_pos_0p5_2_p95_abs_err_deg,theta_pos_0p5_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,theta_edge_p95_abs_err,false_turn_straight,flat_peak_theta_error,flat_recall,stall_recall,slope_recall,flat_as_stall_ratio,stall_as_flat_ratio,cm_main,cm_turn,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,101,83,0.9627984453081622,0.572459744586341,0.5926305015353122,0.4843517138599106,0.9894131315235447,0.004441976679622432,0.014158800666296502,0.8238047154049288,0.13492504164353136,0.25818989450305385,0.5994993742177722,0.5504397309881014,0.596551724137931,0.783924400806427,0.7767462134361267,0.9902710318565369,1.9274309873580933,5.758702754974365,-0.5901470184326172,0.783924400806427,1.035290002822876,1.9900357723236084,7.538237571716309,-0.59605872631073,1.052809715270996,1.525131106376648,3.042670488357544,7.538237571716309,-0.8483709096908569,328.0,0.5966300368309021,0.8035579919815063,1.532594919204712,4.468209743499756,-0.41391831636428833,363.0,0.5915031433105469,0.8073526620864868,1.6578583717346191,3.878024101257324,-0.3749023973941803,378.0,0.7409485578536987,0.8631747961044312,1.6720821857452393,2.320034980773926,-0.6648984551429749,378.0,0.7484126687049866,1.981229305267334,0.8782588839530945,1.9828332662582397,-0.7588964104652405,0.826748788356781,1.8709189891815186,-0.7251505255699158,0.9066497087478638,1.944349765777588,-0.7015942931175232,2.776907205581665,5.621067047119141,-0.74826979637146,2.2910609245300293,4.737700462341309,-0.8109848499298096,nan,nan,nan,nan,2.2190446853637695,4.737700462341309,3.042670488357544,0.4495602690118986,5.621067047119141,0.9563492063492064,0.6979166666666666,0.9738181818181818,0.0,0.10416666666666667,"[[723, 0, 33], [10, 67, 19], [64, 8, 2678]]","[[479, 192, 128], [389, 1064, 480], [182, 169, 519]]",0.7477064220183486,0.7985244040862656,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\01_seed101_search\u05_lr0007_seed101\modern_tcn_seed101.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\01_seed101_search\u05_lr0007_seed101\ModernTCN_train_report.md
