epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009998286624877785,0.874272041547305,0.6940378738882763,2.3796310872421045,0.8355904015205512,0.42028985507246375,0.7610552659064433,0.5095178330805817,0.18151579947731053,0.8006652411499169,0.5557620817843866,0.6632443531827515,0.3202712886209495,3.8486952781677246,10.507311820983887,12.388571739196777,6.6728291511535645,10.291930198669434,12.037423133850098,7.998115539550781,11.093743324279785,5.507583141326904,9.585199356079102,3.4371798038482666,12.80270004272461,nan,0.7240915208613729,0.0,0.8700350467289719
2,0.0009993147673772868,0.5074119245200809,0.5311397061576807,1.8138789747869368,0.9080541696364932,0.40033262057495844,0.8821195160016552,0.5445763874671616,0.09360893323829889,0.689712520788786,0.5353159851301115,0.7186858316221766,0.31348907309721175,3.290720224380493,8.905019760131836,13.1939058303833,6.457191467285156,8.017695426940918,9.632956504821777,6.683437347412109,8.10344123840332,5.851456165313721,7.6700520515441895,-0.2873630225658417,9.975415229797363,nan,0.8721399730820996,0.23809523809523808,0.9240654205607477
3,0.000998458666866564,0.37958760051397356,0.4287571779592328,1.4719331684130732,0.9284865763839392,0.4642432881919696,0.9258737248573433,0.5534101635655762,0.02565930149679259,0.671655975291043,0.5985130111524164,0.5205338809034907,0.3873398643556895,2.630070209503174,7.0380539894104,6.599461078643799,6.458919525146484,7.110632419586182,8.016590118408203,6.39439582824707,3.1240906715393066,7.042986869812012,6.206214427947998,-0.6912498474121094,7.689655780792236,nan,0.9004037685060565,0.2619047619047619,0.9427570093457944
4,0.0009972609476841365,0.33417515308565,0.42925160667992,1.5435651388490141,0.9116179615110478,0.46353052981705867,0.929870237990732,0.5825264087793551,0.07056307911617961,0.5911142789261107,0.7016728624535316,0.6170431211498973,0.37226827430293896,3.1054563522338867,7.498377799987793,8.41946792602539,7.22836971282959,7.335238456726074,8.829031944274902,8.09309196472168,3.168215274810791,4.534836292266846,4.63993501663208,0.456884503364563,7.653487682342529,nan,0.8963660834454913,0.5238095238095238,0.9196845794392523
5,0.000995722430686905,0.2913136135936111,0.4421034419329837,1.8348913778702083,0.9237348538845331,0.44476122594440487,0.9449883100435915,0.6190927038675262,0.06248515086718936,0.5051081016868615,0.6979553903345725,0.5431211498973306,0.3624717407686511,2.2868082523345947,5.817342758178711,5.019785404205322,4.543240070343018,6.03603458404541,4.339052677154541,4.8568620681762695,6.210569858551025,6.331056118011475,9.391282081604004,3.581751823425293,11.314727783203125,nan,0.7375504710632571,0.38095238095238093,0.9707943925233645
6,0.0009938441702975688,0.28303533556171984,0.3871266181620772,1.3530188735319726,0.9458303635067712,0.481111903064861,0.9484512069466544,0.6024545705803251,0.057971014492753624,0.5445473984319316,0.70817843866171,0.5513347022587269,0.3911077618688772,1.861057996749878,5.053247451782227,5.294246196746826,4.4272565841674805,5.052287578582764,5.191770076751709,5.103005409240723,3.3240790367126465,3.7508416175842285,4.285041332244873,0.20528742671012878,6.746359825134277,nan,0.9582772543741588,0.5476190476190477,0.9480140186915887
7,0.0009916274537819772,0.2651178748708449,0.4275223557698129,1.7427653727901382,0.9313376098835828,0.4678070800665241,0.9428275062972088,0.6444733117286497,0.06391066761701117,0.44784984556901875,0.6868029739776952,0.6078028747433265,0.36397889977392617,2.528944730758667,6.499438285827637,9.787282943725586,4.250941753387451,6.291297912597656,6.058818340301514,5.013489723205566,7.014810562133789,4.771438121795654,7.1058030128479,2.639902114868164,11.806792259216309,nan,0.7725437415881561,0.5952380952380952,0.9699182242990654
8,0.0009890738003669026,0.2431614203825552,0.3981967451142483,1.5164851317404562,0.9510572582561179,0.49631741506296034,0.9589092999035763,0.619250019341903,0.05630791161796151,0.5200760275599905,0.6654275092936803,0.5728952772073922,0.4287867370007536,3.106509208679199,7.068197727203369,6.615489959716797,5.736717700958252,7.370157718658447,9.381311416625977,6.491918087005615,3.4481723308563232,5.494859218597412,5.421360015869141,-1.0581202507019043,6.915559768676758,nan,0.8317631224764468,0.5238095238095238,0.9821845794392523
9,0.000986184960198838,0.2404676694911892,0.3916399016760398,1.408513472492823,0.9458303635067712,0.5262532668092184,0.9557024045722077,0.615216360152317,0.01663102874792112,0.5193632691850796,0.6589219330855018,0.5400410677618069,0.4589299171062547,1.937243938446045,5.064864635467529,5.935576438903809,3.5093865394592285,5.064747333526611,6.638787269592285,4.218388557434082,3.364384174346924,4.06505823135376,5.56505823135376,1.4536713361740112,7.602352142333984,nan,0.8236877523553163,0.6904761904761905,0.9754672897196262
10,0.0009829629131445337,0.23638049570627753,0.4376369303069791,1.5754446574765957,0.9403658826324542,0.5264908529341886,0.9563668845909004,0.636968596889737,0.01496792587312901,0.481111903064861,0.6152416356877324,0.6591375770020534,0.4446119065561417,2.680292844772339,6.874602317810059,5.438547611236572,3.9788854122161865,7.746404647827148,9.159846305847168,6.043789863586426,3.9498910903930664,6.097748279571533,8.058042526245117,-1.7737966775894165,10.076622009277344,nan,0.7967698519515478,0.5952380952380952,0.9757593457943925
