model,seed,best_epoch,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_mae_deg,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,flat_recall,stall_recall,slope_recall,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file
ModernTCN-small,42,37,0.9772727272727273,0.9386892177589852,0.952751528627015,0.6666666666666666,0.9974110206606065,0.0,0.004228329809725159,0.9575954316009186,0.011627906976744186,0.035940803382663845,0.9228070175438596,0.9622950819672131,0.875968992248062,0.25070226192474365,0.25070223212242126,0.5393861532211304,0.9867679476737976,4.5471415519714355,-0.01973012462258339,0.25070223212242126,0.5393861532211304,0.9867679476737976,4.5471415519714355,-0.01973012462258339,0.3601060211658478,0.5283015966415405,1.219170093536377,2.2084946632385254,0.04407486319541931,68.0,0.33307749032974243,0.3927764296531677,0.686980664730072,0.8449822664260864,-0.21342769265174866,55.0,0.45530375838279724,2.3822896480560303,1.243869423866272,3.7707810401916504,0.8915571570396423,0.40619826316833496,2.690295934677124,-0.05272017419338226,0.39304953813552856,2.690295934677124,-0.044780295342206955,0.12017785012722015,0.39666759967803955,2.690295934677124,-0.04430481046438217,0.30696719884872437,2.690295934677124,0.9946524064171123,0.9038461538461539,0.9416195856873822,0.8264462809917356,0.7067137809187279,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p5_f0p20_stage2_t080_p95select_scale1p02\modern_tcn_seed42.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn\modern_tcn_v6_theta_p95_s42_gate_p1p5_f0p20_stage2_t080_p95select_scale1p02\ModernTCN_theta_scale_calibration_report.md
