epoch,lr,loss_mode,train_loss,train_loss_fixed_total,train_loss_main,train_loss_turn,train_loss_theta,train_loss_main_base,train_loss_turn_base,train_loss_theta_base,train_loss_main_raw,train_loss_turn_raw,train_loss_theta_raw,train_loss_transition_focal_raw,train_loss_transition_focal_weighted,train_loss_stall_focal_raw,train_loss_stall_focal_weighted,train_loss_theta_smooth,train_loss_flat_theta_expert_reg,train_loss_flat_theta_expert_reg_weighted,val_loss,val_loss_main,val_loss_turn,val_loss_theta,val_loss_main_base,val_loss_turn_base,val_loss_theta_base,val_loss_main_raw,val_loss_turn_raw,val_loss_theta_raw,val_loss_transition_focal_raw,val_loss_transition_focal_weighted,val_loss_stall_focal_raw,val_loss_stall_focal_weighted,val_loss_theta_smooth,val_loss_flat_theta_expert_reg,val_loss_flat_theta_expert_reg_weighted,val_score,val_acc_main,val_acc_turn,val_main_confidence_mean,val_turn_confidence_mean,val_main_low_conf_0p60_ratio,val_turn_low_conf_0p60_ratio,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_abs_le_10_p95_abs_err_deg,val_theta_neg_10_8_p95_abs_err_deg,val_theta_pos_8_10_p95_abs_err_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_neg_8_6_p95_abs_err_deg,val_theta_pos_6_8_p95_abs_err_deg,val_theta_neg_2_0p5_p95_abs_err_deg,val_theta_pos_0p5_2_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall,val_flat_as_stall_ratio,val_stall_as_flat_ratio,val_cm_main,val_cm_turn,alpha,s_main,s_turn,s_theta,weight_main,weight_turn,weight_theta,task_weight_main,task_weight_turn,task_weight_theta,initial_loss_main,initial_loss_turn,initial_loss_theta,grad_norm_main,grad_norm_turn,grad_norm_theta,gradnorm_loss,gradnorm_unstable
1,0.0009998286624877785,fixed,0.9238351233908915,1.847670246781783,0.7023398119709916,0.20346192010114397,0.0180333948146104,0.7023398119709916,0.20346192010114397,0.01662505912436788,0.7023398119709916,1.01730958408911,0.019475966719636105,0.521250064352534,0.0,1.4132019338543456,0.0,0.0,0.046944529915388396,0.0014083358713874088,0.7767809955935033,0.5686947058115018,0.20378255237987786,0.004303737981585188,0.5686947058115018,0.20378255237987786,0.0036297563562378873,0.5686947058115018,1.0189127461029486,0.004853307844564339,0.5315101115000264,0.0,2.575035871575424,0.0,0.0,0.022466054633360592,0.0006739816304513018,8.171208911650634,0.8238159675236807,0.43382949932341003,0.7083626710531853,0.4952997810698901,0.35967523680649527,0.8297699594046009,0.5307443365695793,0.6054502369668247,0.31832298136645965,2.8181989192962646,8.256321907043457,8.515315055847168,6.644249439239502,8.291399955749512,7.675283908843994,8.84932804107666,7.199606895446777,8.178201675415039,9.59731674194336,-0.015070806257426739,8.557097434997559,nan,0.4840182648401826,0.23809523809523808,0.9065420560747663,0.0,0.07142857142857142,"[[318, 0, 339], [3, 10, 29], [253, 27, 2716]]","[[511, 171, 162], [767, 600, 557], [316, 119, 492]]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,0.0009993147673772868,fixed,0.5906263706749598,1.1812527413499196,0.39174011158556604,0.1925245881210446,0.0063616717360184425,0.39174011158556604,0.1925245881210446,0.005959374196783463,0.39174011158556604,0.9626229260655697,0.007432119225611779,0.5372728171275873,0.0,0.9238238048235051,0.0,0.0,0.013409919628631297,0.0004022975820191426,0.5358333989312426,0.33212286742840147,0.20013488178646774,0.003575646453593758,0.33212286742840147,0.20013488178646774,0.0032382964732500957,0.33212286742840147,1.0006743894539603,0.004220624312793733,0.545209105153529,0.0,2.532519367357391,0.0,0.0,0.011245000337695397,0.0003373500030596157,6.615339192646053,0.9031123139377537,0.413531799729364,0.8745741219522102,0.5358068990268867,0.060081190798376184,0.743978349120433,0.674217907227616,0.6042654028436019,0.3167701863354037,2.7933731079101562,7.631717205047607,7.8509931564331055,7.23353910446167,7.565245628356934,10.360627174377441,6.408482551574707,3.9996018409729004,7.407188415527344,7.914054870605469,0.7987454533576965,8.015469551086426,nan,0.821917808219178,0.23809523809523808,0.9302403204272364,0.0,0.023809523809523808,"[[540, 0, 117], [1, 10, 31], [198, 11, 2787]]","[[510, 23, 311], [726, 393, 805], [273, 29, 625]]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,0.000998458666866564,fixed,0.45074362071003715,0.9014872414200743,0.25831397833102365,0.18651243075444437,0.005917212576485647,0.25831397833102365,0.18651243075444437,0.005633921626970146,0.25831397833102365,0.9325621386709242,0.006823043486634071,0.5381101536494042,0.0,0.7039445090174163,0.0,0.0,0.009443031403567004,0.00028329093669970896,0.5426215665911467,0.3401074315520843,0.19871353889753757,0.0038005946182642076,0.3401074315520843,0.19871353889753757,0.0036006065099392997,0.3401074315520843,0.9935676806189211,0.004667824141666071,0.5510173610808562,0.0,2.602210568131171,0.0,0.0,0.006666270269935444,0.0001999881045599197,6.789591272634457,0.8987821380243572,0.46765899864682003,0.8998210248708887,0.5378776034446584,0.04546684709066306,0.7231393775372125,0.6763754045307443,0.5154028436018957,0.36801242236024845,2.80161190032959,8.46842098236084,7.809694290161133,6.361039161682129,8.63584041595459,8.474569320678711,6.919675350189209,5.804678916931152,5.15193510055542,7.510374546051025,-1.6209650039672852,8.882746696472168,nan,0.7442922374429224,0.23809523809523808,0.9419225634178905,0.0,0.09523809523809523,"[[489, 0, 168], [4, 10, 28], [119, 55, 2822]]","[[435, 147, 262], [523, 666, 735], [189, 111, 627]]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,0.0009972609476841365,fixed,0.39666966526440106,0.7933393305288021,0.20981581091981769,0.1821531515147712,0.004700702345613439,0.20981581091981769,0.1821531515147712,0.004516988895918911,0.20981581091981769,0.9107657478807539,0.005476585198485654,0.53785705763658,0.0,0.6088653228675857,0.0,0.0,0.006123781565844317,0.0001837134431057121,0.5096317852624215,0.3117947654972541,0.19543778102678602,0.0023992389271663395,0.3117947654972541,0.19543778102678602,0.0022554383677441795,0.3117947654972541,0.9771888948099862,0.003045010535646336,0.5377888945587918,0.0,2.9267266631881292,0.0,0.0,0.00479335267265631,0.00014380057703411266,5.518851897673048,0.916914749661705,0.46630581867388365,0.9218580995258595,0.5516360697354907,0.030852503382949932,0.6717185385656292,0.6752966558791802,0.5888625592417062,0.38198757763975155,2.2776670455932617,6.817572593688965,6.362940788269043,5.687161445617676,6.895181179046631,5.463063716888428,4.717719554901123,3.8915326595306396,7.012300968170166,7.02462100982666,-0.020243307575583458,7.5491557121276855,nan,0.8249619482496194,0.23809523809523808,0.9465954606141522,0.0,0.11904761904761904,"[[542, 0, 115], [5, 10, 27], [133, 27, 2836]]","[[497, 134, 213], [625, 600, 699], [244, 57, 626]]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,0.000995722430686905,fixed,0.3666044290514071,0.7332088581028142,0.18591473986181664,0.176370330931552,0.0043193599734829705,0.18591473986181664,0.176370330931552,0.004126409519785731,0.18591473986181664,0.8818516405490314,0.005022402378519803,0.5273778030794309,0.0,0.46938051481862125,0.0,0.0,0.006431681480105671,0.00019295044028718524,0.4698078567507464,0.2694345656767266,0.19787536798617192,0.0024979272103680646,0.2694345656767266,0.19787536798617192,0.00232411939972137,0.2694345656767266,0.9893768259249779,0.0031397068891951536,0.5793371130068344,0.0,2.6995934882658723,0.0,0.0,0.005793593989758272,0.00017380781572312747,5.593625072098333,0.9339648173207037,0.454127198917456,0.9388923405475308,0.5839902285717443,0.02029769959404601,0.5610284167794317,0.6666666666666666,0.5841232227488151,0.3385093167701863,2.1457419395446777,6.531673908233643,5.778373718261719,5.724531173706055,6.714841842651367,5.445120811462402,5.088006019592285,4.076697826385498,6.5126543045043945,9.323254585266113,-0.8790215253829956,10.207322120666504,nan,0.9299847792998478,0.23809523809523808,0.9445927903871829,0.0,0.047619047619047616,"[[611, 0, 46], [2, 10, 30], [148, 18, 2830]]","[[493, 75, 276], [631, 567, 726], [229, 80, 618]]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,0.0009938441702975688,fixed,0.349265265323425,0.69853053064685,0.17194108885229878,0.17378872113707017,0.003535456750704198,0.17194108885229878,0.17378872113707017,0.003375647079686484,0.17194108885229878,0.868943593222791,0.003950140818596739,0.5335731763243712,0.0,0.37874285623818954,0.0,0.0,0.005326989350778583,0.00015980967720067164,0.4564601589604224,0.2554435457041202,0.1981846562419112,0.002831960277296653,0.2554435457041202,0.1981846562419112,0.002607130909814967,0.2554435457041202,0.990923270885612,0.003333522399562299,0.563385952623997,0.0,2.1647496917889826,0.0,0.0,0.007494312367768749,0.00022482936681218,6.21927306758216,0.9361299052774019,0.4381596752368065,0.9403116383342163,0.5680099424964349,0.018403247631935047,0.6156968876860622,0.6299892125134844,0.6208530805687204,0.3307453416149068,2.344231367111206,6.71215295791626,5.78745698928833,6.072563648223877,7.076789855957031,5.654301166534424,5.9441237449646,9.662480354309082,5.373063087463379,8.972201347351074,2.6111388206481934,11.043574333190918,nan,0.9467275494672754,0.40476190476190477,0.9412550066755674,0.0,0.11904761904761904,"[[622, 0, 35], [5, 17, 20], [139, 37, 2820]]","[[524, 67, 253], [736, 511, 677], [263, 80, 584]]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7,0.0009916274537819772,fixed,0.32944729264111805,0.6588945852822361,0.15661113133548182,0.16946209757083108,0.0033740675984077497,0.15661113133548182,0.16946209757083108,0.0032166607397452326,0.15661113133548182,0.8473104740762835,0.00367208011497685,0.5202902497335934,0.0,0.3769524259657998,0.0,0.0,0.005246895667227722,0.00015740686659216182,0.4720969929504782,0.27008152023381243,0.19988850049059512,0.002126969970984533,0.27008152023381243,0.19988850049059512,0.0019346639491284975,0.27008152023381243,0.9994424905118826,0.0025140702715004933,0.5605752025308726,0.0,2.7677646125946613,0.0,0.0,0.006410200660481182,0.00019230601540514607,5.760620074017992,0.9361299052774019,0.46982408660351827,0.9359987447562257,0.5825053049130358,0.06197564276048714,0.6013531799729364,0.7443365695792881,0.45734597156398105,0.39285714285714285,2.1120400428771973,5.793228626251221,5.831766605377197,5.064189434051514,5.853857040405273,5.011880874633789,4.368826866149902,8.047028541564941,9.179183959960938,8.110527992248535,1.3780221939086914,8.78486442565918,nan,0.9771689497716894,0.3333333333333333,0.9355807743658211,0.0,0.023809523809523808,"[[642, 0, 15], [1, 14, 27], [164, 29, 2803]]","[[386, 150, 308], [440, 660, 824], [150, 87, 690]]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,0.0009890738003669026,fixed,0.3101113851140073,0.6202227702280146,0.1413597554262324,0.1658613662482736,0.0028902614023705478,0.1413597554262324,0.1658613662482736,0.002744676004028637,0.1413597554262324,0.8293068125168767,0.003023722568670881,0.5132172728588767,0.0,0.3071876837357432,0.0,0.0,0.004852846785943706,0.00014558540004017703,0.43198548174678714,0.2363699300927948,0.19389949893838498,0.0017160492189888905,0.2363699300927948,0.19389949893838498,0.0015914837659005182,0.2363699300927948,0.9694974879128039,0.0021268941641625154,0.5678293066999103,0.0,2.216079244949185,0.0,0.0,0.004152182539287294,0.00012456547348862148,4.648958007481252,0.9474966170500677,0.48254397834912044,0.9542307191129717,0.5954409328441335,0.013531799729364006,0.5120433017591339,0.6903991370010788,0.6113744075829384,0.38509316770186336,2.001560688018799,5.378824710845947,5.300055503845215,4.675573825836182,5.507663726806641,5.967053413391113,5.210729122161865,3.8863468170166016,4.828368663787842,6.0772528648376465,1.1231998205184937,6.210163593292236,nan,0.9619482496194824,0.5,0.9506008010680908,0.0,0.023809523809523808,"[[632, 0, 25], [1, 21, 20], [136, 12, 2848]]","[[516, 132, 196], [619, 627, 678], [206, 81, 640]]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,0.000986184960198838,fixed,0.29677021944830817,0.5935404388966163,0.13163570280883985,0.16271084974902433,0.0024236679696222427,0.13163570280883985,0.16271084974902433,0.002300170308779196,0.13163570280883985,0.8135542394829443,0.0026028591860463236,0.5085451642566443,0.0,0.2754384163536624,0.0,0.0,0.004116588916907445,0.0001234976652493831,0.47192341132802795,0.2730757767518576,0.1954878045435042,0.0033598296145161207,0.2730757767518576,0.1954878045435042,0.0031690184198350157,0.2730757767518576,0.9774390001419594,0.003773811623373438,0.5703626212957587,0.0,2.4900477748762446,0.0,0.0,0.006360374017037622,0.00019081121625495932,5.952656507371621,0.9377537212449256,0.5155615696887687,0.9493633798642402,0.5952594024959871,0.015967523680649527,0.5677943166441136,0.6407766990291263,0.5793838862559242,0.40217391304347827,2.6461868286132812,6.941164970397949,5.880618095397949,5.717118740081787,7.130473613739014,6.375190734863281,4.785483360290527,6.451029300689697,9.226243019104004,7.809735298156738,-1.9131038188934326,8.183734893798828,nan,0.9512937595129376,0.4523809523809524,0.9415887850467289,0.0,0.0,"[[625, 0, 32], [0, 19, 23], [150, 25, 2821]]","[[489, 187, 168], [533, 822, 569], [171, 162, 594]]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,0.0009829629131445337,fixed,0.29615168327630065,0.5923033665526013,0.13456277583253975,0.1585752184352509,0.0030136899819643917,0.13456277583253975,0.1585752184352509,0.002828848223039714,0.13456277583253975,0.7928760785597538,0.0029857676624342367,0.4846652967180211,0.0,0.24741256286707866,0.0,0.0,0.006161392834447732,0.00018484178065086593,0.4587920496847697,0.2604046416298785,0.19712914932967845,0.0012582539147552461,0.2604046416298785,0.19712914932967845,0.0011759457404313153,0.2604046416298785,0.985645731747231,0.0016243628851618209,0.586351451370487,0.0,2.355793481396167,0.0,0.0,0.002743606116050534,8.230818102883896e-05,4.354292428980232,0.9336941813261164,0.49445196211096076,0.9453637739394343,0.6099504045697584,0.06278755074424898,0.5293640054127199,0.6181229773462783,0.6030805687203792,0.37267080745341613,1.6712297201156616,4.532526016235352,4.3507513999938965,3.481172561645508,4.7020134925842285,4.0177693367004395,3.6674065589904785,3.5310890674591064,5.298939228057861,5.3785400390625,0.4098299443721771,6.441136360168457,nan,0.7686453576864536,0.42857142857142855,0.9769692923898531,0.0,0.0,"[[505, 0, 152], [0, 18, 24], [56, 13, 2927]]","[[509, 168, 167], [622, 745, 557], [220, 134, 573]]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
