run_tag,flat_theta_reg_lambda,safe_eligible,promotable,rank_score,acc_main,acc_turn,acc_turn_transition,theta_mae_deg,flat_recall,stall_recall,slope_recall,theta_edge_p95_abs_err,flat_peak_theta_error,model,seed,best_epoch,acc_turn_pure,main_confidence_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_pos_8_10_mae_deg,theta_pos_8_10_rmse_deg,theta_pos_8_10_p95_abs_err_deg,theta_pos_8_10_max_abs_err_deg,theta_pos_8_10_bias_deg,theta_pos_8_10_n,theta_neg_10_8_mae_deg,theta_neg_10_8_rmse_deg,theta_neg_10_8_p95_abs_err_deg,theta_neg_10_8_max_abs_err_deg,theta_neg_10_8_bias_deg,theta_neg_10_8_n,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_neg_4_2_mae_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_bias_deg,theta_neg_2_0p5_mae_deg,theta_neg_2_0p5_p95_abs_err_deg,theta_neg_2_0p5_bias_deg,theta_pos_0p5_2_mae_deg,theta_pos_0p5_2_p95_abs_err_deg,theta_pos_0p5_2_bias_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,false_turn_straight,flat_as_stall_ratio,stall_as_flat_ratio,cm_main,cm_turn,uphill_recall,downhill_recall,checkpoint_file,onnx_file,report_file,alpha_final,physics_group_names,physics_group_indices,theta_gate_detach,theta_expert_hidden,missing_required_files,artifact_complete,delta_acc_main,delta_acc_turn,delta_acc_turn_transition,delta_theta_mae_deg,delta_flat_recall,delta_stall_recall,delta_slope_recall,delta_theta_edge_p95_abs_err,delta_flat_peak_theta_error,delta_theta_mae_improvement,delta_edge_improvement,delta_flat_peak_improvement,theta_mae_true_flat,delta_theta_mae_true_flat_improvement,theta_mae_true_stall,delta_theta_mae_true_stall_improvement,theta_mae_true_slope,delta_theta_mae_true_slope_improvement,expert_not_differentiated,expert_pairwise_mae_max_deg,expert_pairwise_corr_min,mean_abs_theta_flat_minus_theta_slope_deg,safe_eligible_reason,promotable_reason
baseline_lock,,reference,reference,0.0,0.9669627984453082,0.5788450860632982,0.4977645305514158,0.6793948411941528,0.9695767195767195,0.71875,0.974909090909091,2.755056858062744,5.335740089416504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mode_theta_detach_flatreg001_seed21,0.01,False,False,-0.25363816088228075,0.9697390338700722,0.5813436979455858,0.4828614008941878,0.6164333820343018,0.966931216931217,0.6666666666666666,0.9810909090909091,2.6512889862060547,6.068907737731934,ModernTCN-small-mode-theta,21,72,0.6038894575230297,0.9898920713839177,0.004441976679622432,0.0138811771238201,0.8330106321124048,0.14353137146029984,0.2490283176013326,0.6157697121401752,0.5902741852043456,0.5298850574712644,0.5897725224494934,1.1409733295440674,1.579626202583313,36.81498336791992,-0.10999707877635956,0.616433322429657,1.2025283575057983,1.6970374584197998,36.81498336791992,-0.12115053832530975,0.9344871044158936,1.8634580373764038,2.6512889862060547,17.339176177978516,-0.5269678831100464,328.0,0.5357959866523743,0.8565751910209656,1.407145380973816,6.667783260345459,0.15904532372951508,363.0,0.499786376953125,0.9412223696708679,1.3688613176345825,12.793872833251953,0.06382638216018677,378.0,0.45515111088752747,0.6364189982414246,1.2559239864349365,4.504114151000977,0.0513279028236866,378.0,0.5523284077644348,1.511365532875061,0.4801524877548218,1.3539104461669922,-0.046039339154958725,0.8018565773963928,2.170163869857788,-0.04634757712483406,0.9588125348091125,2.131654977798462,-0.6451645493507385,2.6349456310272217,6.068907737731934,-0.44218024611473083,1.8186696767807007,4.854307174682617,-0.5390457510948181,nan,nan,nan,nan,1.4009770154953003,4.80565071105957,0.4097258147956544,0.0,0.09375,"[[731, 0, 25], [9, 64, 23], [40, 12, 2698]]","[[492, 199, 108], [421, 1141, 371], [162, 247, 461]]",0.7626146788990825,0.7905788876276958,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_sci_innovation\04_mode_conditioned_theta\mode_theta_detach_flatreg001_seed21\modern_tcn_mode_theta_seed21.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_sci_innovation\04_mode_conditioned_theta\mode_theta_detach_flatreg001_seed21\ModernTCNModeTheta_train_report.md,nan,[],[],True,0,,True,0.0027762354247640175,0.0024986118822876158,-0.01490312965722801,-0.06296145915985107,-0.002645502645502562,-0.05208333333333337,0.006181818181818177,-0.10376787185668945,0.7331676483154297,0.06296145915985107,0.10376787185668945,-0.7331676483154297,0.8496195673942566,-0.16914290189743042,10.328178405761719,-5.376461505889893,0.5523284077644348,0.12676900625228882,False,17.379898071289062,0.23518499226880293,2.7903764247894287,"stall_recall >= 0.668750, actual 0.666667; acc_turn_transition >= 0.487765, actual 0.482861; flat_peak_theta_error <= 5.635740, actual 6.068908",not safe_eligible
mode_theta_detach_flatreg003_seed21,0.03,False,False,-0.3735914715973582,0.9583564686285397,0.579400333148251,0.4918032786885246,0.6668739914894104,0.9365079365079365,0.7083333333333334,0.9730909090909091,2.8699493408203125,5.95268440246582,ModernTCN-small-mode-theta,21,65,0.5994541112248379,0.9862886348823905,0.00694058856191005,0.014436424208772903,0.8161662377112592,0.1810105496946141,0.29983342587451417,0.5819774718397998,0.6301086394205898,0.46436781609195404,0.6383596062660217,0.9661638140678406,1.6052106618881226,18.547039031982422,-0.1462211161851883,0.6668741106987,1.0805819034576416,1.7275793552398682,18.753271102905273,-0.18977555632591248,1.0638302564620972,1.9050301313400269,2.8699493408203125,18.753271102905273,-0.7717909812927246,328.0,0.5293161869049072,0.871532678604126,1.2815333604812622,7.208032131195068,-0.0016341432929039001,363.0,0.5970420837402344,0.8797045350074768,1.4528433084487915,7.748567581176758,-0.2691042125225067,378.0,0.5562623739242554,0.7285541296005249,1.235551118850708,3.7412807941436768,-0.1460643708705902,378.0,0.6454769372940063,1.7372705936431885,0.5555594563484192,1.6083959341049194,-0.1187889352440834,0.754335880279541,1.8834755420684814,-0.13811424374580383,0.9008377194404602,1.588226318359375,-0.6329761147499084,2.7306935787200928,5.95268440246582,-0.26930397748947144,1.4472663402557373,5.95268440246582,-0.01247357577085495,nan,nan,nan,nan,1.2718790769577026,2.2713186740875244,0.36989136057941024,0.0013227513227513227,0.08333333333333333,"[[708, 1, 47], [8, 68, 20], [64, 10, 2676]]","[[465, 253, 81], [383, 1218, 332], [175, 291, 404]]",0.7511467889908257,0.8019296254256527,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_sci_innovation\04_mode_conditioned_theta\mode_theta_detach_flatreg003_seed21\modern_tcn_mode_theta_seed21.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_sci_innovation\04_mode_conditioned_theta\mode_theta_detach_flatreg003_seed21\ModernTCNModeTheta_train_report.md,nan,[],[],True,0,,True,-0.008606329816768454,0.0005552470849528035,-0.005961251862891204,-0.012520849704742432,-0.033068783068783025,-0.01041666666666663,-0.0018181818181818299,0.11489248275756836,0.6169443130493164,0.012520849704742432,-0.11489248275756836,-0.6169443130493164,0.7447076439857483,-0.06423097848892212,16.510480880737305,-11.558763980865479,0.6454769372940063,0.033620476722717285,False,15.057998657226562,0.5078117060253593,2.4275310039520264,"acc_main >= 0.963963, actual 0.958356; flat_recall >= 0.959577, actual 0.936508; flat_peak_theta_error <= 5.635740, actual 5.952684",not safe_eligible
mode_theta_detach_flatreg000_seed21,0.0,False,False,-0.97928916157134,0.970294280955025,0.5874514158800667,0.5067064083457526,0.6515087485313416,0.9682539682539683,0.6979166666666666,0.9803636363636363,3.6929423809051514,6.434471607208252,ModernTCN-small-mode-theta,21,66,0.6059365404298874,0.986838120328152,0.008051082731815658,0.015824541921154914,0.8216711654195422,0.17129372570794002,0.28345363686840647,0.6408010012515645,0.5913088463528194,0.5298850574712644,0.6013033390045166,0.9232306480407715,1.6597079038619995,14.50999641418457,-0.06412710249423981,0.6515088081359863,1.4024144411087036,1.849526286125183,36.26348114013672,-0.12510038912296295,1.3409030437469482,3.6080329418182373,3.6929423809051514,36.26348114013672,-1.0093672275543213,328.0,0.4179191589355469,0.7894487977027893,1.205782413482666,7.0736870765686035,0.20106960833072662,363.0,0.5056424736976624,1.0242969989776611,1.5132830142974854,14.50999641418457,-0.13504952192306519,378.0,0.44800934195518494,0.667762279510498,1.3027814626693726,4.897031784057617,-0.04859548434615135,378.0,0.6362361311912537,1.6890006065368652,0.7043864727020264,1.8992345333099365,-0.14416533708572388,0.9269785284996033,2.3753244876861572,0.3132520318031311,0.6617859601974487,2.0375125408172607,-0.1643618643283844,2.626493453979492,6.434471607208252,0.17547427117824554,1.5225316286087036,4.122244834899902,0.4041634500026703,nan,nan,nan,nan,1.5683027505874634,3.0322625637054443,0.40869115364718056,0.0,0.09375,"[[732, 0, 24], [9, 67, 20], [41, 13, 2696]]","[[512, 195, 92], [430, 1143, 360], [160, 249, 461]]",0.7643348623853211,0.7871736662883088,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_sci_innovation\04_mode_conditioned_theta\mode_theta_detach_flatreg000_seed21\modern_tcn_mode_theta_seed21.pt,,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_sci_innovation\04_mode_conditioned_theta\mode_theta_detach_flatreg000_seed21\ModernTCNModeTheta_train_report.md,nan,[],[],True,0,,True,0.003331482509716821,0.008606329816768454,0.008941877794336861,-0.02788609266281128,-0.001322751322751281,-0.02083333333333337,0.005454545454545379,0.9378855228424072,1.098731517791748,0.02788609266281128,-0.9378855228424072,-1.098731517791748,0.7070640921592712,-0.02658742666244507,9.370985984802246,-4.41926908493042,0.6362361311912537,0.04286128282546997,False,14.361353874206543,0.39787087252110775,2.953655481338501,"flat_peak_theta_error <= 5.635740, actual 6.434472; theta_edge_p95_abs_err <= 3.055057, actual 3.692942",not safe_eligible
