epoch,lr,train_loss,val_loss,val_score,val_theta_mae_deg,val_theta_abs_le_8_p95_abs_err_deg,val_theta_flat_abs_p95_deg,val_theta_flat_abs_max_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_theta_true_zero_abs_p95_deg,val_theta_abs_le_8_mae_deg,val_theta_abs_le_10_mae_deg,val_theta_pos_6_8_mae_deg,val_theta_neg_8_6_mae_deg,val_theta_neg_4_2_mae_deg,val_theta_neg_4_2_p95_abs_err_deg,val_acc_main,val_acc_turn,val_acc_turn_transition
1,0.0004999143312438893,0.5315172467826957,0.7320137318634288,9.6757039953764,0.7596490383148193,2.7774839401245117,0.7230764031410217,5.786433696746826,0.3337709903717041,0.7252259850502014,0.7251720428466797,0.7596489787101746,0.7596489787101746,2.371007204055786,2.3533935546875,2.0201542377471924,4.173059940338135,0.9752275025278059,0.9302325581395349,0.6090909090909091
2,0.0004996573836886434,0.1199828469456502,0.7100887047870817,7.079432855032145,0.41074344515800476,1.8773860931396484,0.5362215042114258,4.680667400360107,0.05933964625000954,0.6314800977706909,0.6314252614974976,0.4107434153556824,0.4107434153556824,0.7308837175369263,1.095971941947937,1.8245807886123657,4.0371012687683105,0.974721941354904,0.9292214357937311,0.6181818181818182
3,0.000499229333433282,0.04983111342766045,0.6478399765744609,7.723744900272724,0.4180184006690979,1.7249228954315186,0.6072142720222473,8.719672203063965,0.023299166932702065,0.6081311702728271,0.605009913444519,0.4180184006690979,0.4180184006690979,1.314754843711853,0.7372492551803589,1.4381213188171387,3.857130527496338,0.9742163801820021,0.9256825075834176,0.6090909090909091
4,0.0004986304738420682,0.07627974636765252,0.6849397574565529,7.822117326697702,0.5465508699417114,2.103041410446167,0.7069321274757385,4.86793851852417,-0.15206627547740936,0.7037181854248047,0.7011023759841919,0.5465508699417114,0.5465508699417114,0.5893299579620361,0.8916621208190918,1.985549807548523,4.143559455871582,0.9737108190091001,0.9287158746208292,0.5818181818181818
5,0.0004978612153434525,0.04949126704064486,0.6357076621272566,6.087785486854639,0.32412973046302795,1.1841381788253784,0.4785495102405548,7.428953647613525,-0.010737857781350613,0.4978836178779602,0.4978482723236084,0.32412970066070557,0.32412970066070557,0.9140884280204773,0.48653826117515564,1.255484700202942,3.7688095569610596,0.9742163801820021,0.9307381193124368,0.5909090909090909
6,0.0004969220851487844,0.03896084779715135,0.6405186944229658,6.411246386926691,0.4481015205383301,1.4438804388046265,0.56418776512146,4.466139316558838,0.2344084531068802,0.5976991653442383,0.5974759459495544,0.44810158014297485,0.44810158014297485,1.1647858619689941,0.3652646839618683,1.3279584646224976,4.256776332855225,0.9742163801820021,0.9317492416582407,0.5818181818181818
7,0.0004958137268909886,0.04897532448305553,0.6089572097100431,5.465168496532161,0.3281625509262085,1.3377445936203003,0.46124953031539917,4.875413417816162,-0.020810751244425774,0.501300036907196,0.4880300760269165,0.32816261053085327,0.32816261053085327,1.0720767974853516,0.5200133919715881,1.1998071670532227,3.6675539016723633,0.9742163801820021,0.9312436804853387,0.6090909090909091
8,0.0004945369001834513,0.036042187795105984,0.6168284328208051,7.054014979885425,0.3945501744747162,1.6970616579055786,0.5123761892318726,7.066391468048096,0.005770405288785696,0.545385479927063,0.5331480503082275,0.3945501446723938,0.3945501446723938,0.7712719440460205,0.6881523132324219,1.6471741199493408,3.8069396018981934,0.9732052578361982,0.9332659251769464,0.6181818181818182
9,0.000493092480099419,0.04172866719483125,0.6242679018222165,6.214595903298009,0.33031243085861206,1.2416340112686157,0.5610867738723755,6.3236823081970215,0.06437595188617706,0.6456505656242371,0.6456505656242371,0.33031243085861206,0.33031243085861206,0.9016445279121399,0.38019368052482605,1.1656023263931274,4.0688157081604,0.9737108190091001,0.9337714863498483,0.6
10,0.0004914814565722669,0.09677617479869882,0.6028672231340553,5.391879789921463,0.4152878224849701,1.5766842365264893,0.9706234931945801,4.253908634185791,-0.03912004455924034,0.9868370294570923,0.9657599329948425,0.4152877926826477,0.4152877926826477,0.6835795640945435,0.48500004410743713,1.1003353595733643,3.310131072998047,0.9737108190091001,0.9322548028311426,0.6
11,0.0004897049337170481,0.18849088788424484,0.7252057270044263,9.40170227612563,0.6667389869689941,2.8201560974121094,0.49632179737091064,5.3999714851379395,-0.06300774216651917,0.5629194378852844,0.562853217124939,0.6667389869689941,0.6667389869689941,1.5890116691589355,1.992389440536499,2.5129849910736084,4.036350250244141,0.9737108190091001,0.9317492416582407,0.5909090909090909
12,0.00048776412907378824,0.07072909685886763,0.614776715832123,6.018194514724773,0.4493201673030853,1.7763630151748657,0.8174695372581482,5.703550815582275,-0.09366130083799362,0.815253734588623,0.7734705805778503,0.4493201673030853,0.4493201673030853,1.7317712306976318,0.8412904739379883,1.3196982145309448,3.0827465057373047,0.9726996966632963,0.9292214357937311,0.5727272727272728
13,0.0004856603727730445,0.05663425398105996,0.5814443364423013,5.604184964741839,0.5636124610900879,1.4023829698562622,0.9085711240768433,6.756052494049072,-0.4746306240558624,0.9174333810806274,0.910490095615387,0.5636124014854431,0.5636124014854431,0.7545516490936279,0.5424944162368774,1.046203374862671,3.028230905532837,0.9721941354903944,0.9302325581395349,0.5909090909090909
14,0.0004833951066243003,0.17116550046087936,0.615491080874741,7.040965963832562,0.4805523455142975,1.9561874866485596,0.7336703538894653,5.708708763122559,0.008570250123739243,0.7828863263130188,0.7733749151229858,0.4805523753166199,0.4805523753166199,0.6153191924095154,0.8062237501144409,1.528886079788208,3.6306493282318115,0.9726996966632963,0.9302325581395349,0.5909090909090909
15,0.00048096988312782156,0.04971503938109509,0.6387434033460395,6.2354446163103745,0.4478856921195984,1.5237833261489868,0.6222745776176453,4.329612731933594,0.2049027532339096,0.6594560146331787,0.6606784462928772,0.4478856921195984,0.4478856921195984,0.5237453579902649,1.0345712900161743,1.4802806377410889,4.007485866546631,0.9721941354903944,0.9277047522750252,0.5727272727272728
16,0.00047838636441065006,0.05958885001521706,0.651078789733177,6.9866309914787585,0.37339070439338684,1.4962893724441528,0.6027939319610596,5.68984842300415,0.11592380702495575,0.6357637643814087,0.6383041739463806,0.37339070439338684,0.37339070439338684,0.5064335465431213,0.3592455983161926,1.4457447528839111,4.371799468994141,0.9716885743174924,0.9236602628918099,0.5727272727272728
17,0.0004756463210874651,0.04525539258861553,0.6451204241949338,6.267842247499976,0.4746250808238983,1.4207669496536255,0.7022268176078796,4.585901260375977,0.3154159486293793,0.6784146428108215,0.6780877709388733,0.4746250510215759,0.4746250510215759,0.6242790222167969,0.5262829065322876,1.500813603401184,4.126133918762207,0.9721941354903944,0.9302325581395349,0.6
18,0.00047275163104709185,0.026827216546452343,0.6036471104959386,5.723537864299017,0.34201472997665405,1.2407490015029907,0.6475984454154968,4.428518295288086,0.15549251437187195,0.6598658561706543,0.6700375080108643,0.34201472997665405,0.34201472997665405,0.7111220359802246,0.5262500643730164,1.302112102508545,4.135499954223633,0.9721941354903944,0.9302325581395349,0.5909090909090909
19,0.0004697042781654912,0.030522740729496112,0.5550652469976365,4.683194800006006,0.3210594952106476,1.2368338108062744,0.47365427017211914,4.218661785125732,0.0969509705901146,0.5312825441360474,0.5253220200538635,0.3210594654083252,0.3210594654083252,0.5755416750907898,0.5275661945343018,1.2350949048995972,3.3887903690338135,0.9732052578361982,0.9307381193124368,0.6
20,0.0004665063509461096,0.025902312215699337,0.6081391078155371,6.7126713344937725,0.3605547547340393,1.3370060920715332,0.5849896669387817,6.7367706298828125,0.05806514993309975,0.6227474808692932,0.622744619846344,0.3605547845363617,0.3605547845363617,0.5489324331283569,0.8205879926681519,1.453260064125061,4.239210605621338,0.9726996966632963,0.9332659251769464,0.6272727272727273
21,0.00046316004108852294,0.04387769235683865,0.6418649892956471,6.293284458264356,0.45503678917884827,1.1701934337615967,0.7112804651260376,4.700318813323975,0.3071897327899933,0.7093663811683655,0.713759183883667,0.45503681898117065,0.45503681898117065,0.6652832627296448,0.7005254626274109,1.312711477279663,4.566973686218262,0.9716885743174924,0.9317492416582407,0.6181818181818182
22,0.0004596676419863559,0.05176100197841775,0.5923321579175241,10.423480318840161,0.6483825445175171,2.0567312240600586,1.2649803161621094,13.214576721191406,-0.38425543904304504,1.2073017358779907,1.1761267185211182,0.6483826041221619,0.6483826041221619,1.7686043977737427,0.6070150136947632,1.3379281759262085,3.0061023235321045,0.9716885743174924,0.9307381193124368,0.6
23,0.0004560315471555038,0.07737282218438686,0.6079965433288512,6.663038572024165,0.4419759213924408,1.7766038179397583,0.43378570675849915,5.037585258483887,0.07515598833560944,0.4530761241912842,0.44564709067344666,0.4419759213924408,0.4419759213924408,0.419114351272583,1.3559068441390991,2.0170629024505615,3.8174357414245605,0.9706774519716885,0.9302325581395349,0.6
