F_limit_hit_pct,F_peak,F_rms,F_sat595_pct,candidate_id,controller,dF_rms,domega_cmd_rms,duration_s,eomega_peak,eomega_rmse,epsi_peak,epsi_rmse,ev_peak,ev_rmse,ey_iae,ey_peak,ey_rmse,flat_false_slope_pct,j_du,left_recall_pct,main_acc_pct,n_samples,omega_cmd_peak,omega_cmd_rms,omega_limit_hit_pct,omega_sat060_pct,path_tag,pred_main_1_pct,pred_main_2_pct,pred_main_3_pct,pred_turn_0_pct,pred_turn_1_pct,pred_turn_m1_pct,right_recall_pct,slope_recall_pct,solve_time_max_ms,solve_time_p50_ms,solve_time_p95_ms,solve_time_p99_ms,source,t0,t1,theta_hat_step_p95_deg,theta_mae_deg,theta_peak_deg,theta_sched_mae_deg,theta_sched_step_p95_deg,timeout_rate,turn_acc_pct,viol_rate,xy_peak,xy_rmse,zone
0,226.317167220215,157.329440691915,0,u04_lwlr0030_seed101,u04_lwlr0030_seed101,1.87737845337186,0.00298312107727069,52,0.0788842812875044,0.0192243054133027,0.0765049195006877,0.0311471094760209,0.137037549996585,0.0385421946867734,1.15473644938014,0.0817839481354809,0.0318992953822608,26.0616153205662,3.52455875619627,66.3093415007657,91.322073383809,5151,0.160061799278186,0.0846405902225095,0,0,NaN,19.8408076101728,0,80.1591923898272,30.4406911279363,34.7505338769171,34.8087749951466,99.6291718170581,96.6075949367089,0.2769354,0.0213976,0.024009245,0.032272336,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\04_closed_loop_top5\01_closed_loop_runs\path_closed_loop_sharp_turn_transition_theta10_v1\uncertainty_tuning_top5_summary.csv,0,52,0.0200795408209275,0.561644413492059,3.88747511574074,0.686554791011898,0.0250370078169693,0,55.8144049699088,0,0.581223807408648,0.386250801012582,all
0,285.597266084318,152.075052298586,0,u04_lwlr0030_seed101,u04_lwlr0030_seed101,0.983755217514078,0.00392623834539603,190,0.0506095559837096,0.00913654879362543,0.0681886894818591,0.0286490277084987,0.126625803354214,0.0213629176319481,3.14123393998852,0.0936933854649859,0.0253391577908832,2.83610909968622,0.967789743333716,13.5636057287279,97.3457865020315,18951,0.235268959817667,0.078359120607544,0,0,NaN,43.8974196612316,0,56.1025803387684,45.6704131708089,29.9403725397077,24.3892142894834,59.7994987468672,97.4871073605251,0.6452487,0.0250996,0.03426618,0.046827018,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\04_closed_loop_top5\01_closed_loop_runs\path_factory_logistics_showcase_theta10_v3\uncertainty_tuning_top5_summary.csv,0,190,0.00780223016759556,0.279540307280194,2.66936574074075,0.320274517342257,0.00888946718179957,0,44.5675689937206,0,0.811760807725091,0.464563394254922,all
0,326.733145538694,190.460233111621,0,u17_ltheta050_seed101,u17_ltheta050_seed101,3.87576872912764,0.0128403618357414,44,0.149531562715228,0.0430803339192688,0.142824849746971,0.0595695561137451,0.234177065208167,0.0753496479573779,1.86198996511072,0.141066926158669,0.0597218337001305,21.1187214611872,15.0217481165757,30.0486618004866,87.7499425419444,4351,0.438903330302801,0.0660233725488176,0,0,NaN,18.7083429096759,4.75752700528614,76.5341300850379,35.8538267065043,41.8984141576649,22.2477591358308,50.5567928730512,90.5035971223022,0.2484507,0.0212831,0.023750155,0.032389615,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\04_closed_loop_top5\01_closed_loop_runs\path_closed_loop_long_updown_theta10_v1\uncertainty_tuning_top5_summary.csv,0,44,0.0348540655068666,1.11483703170155,6.2,1.49278806863048,0.0468989399404726,0,34.7736152608596,0,1.28069675883829,0.983215225305692,all
0,222.972638496707,157.123218222662,0,u17_ltheta050_seed101,u17_ltheta050_seed101,1.68856495782681,0.00202802500055598,52,0.0571078688415733,0.0139391162948383,0.0731996049566042,0.0265806522449505,0.129934566927505,0.0347139102864773,1.20001400988957,0.084593430587713,0.033749797504193,23.4804329725229,2.85125572968604,59.3415007656968,91.5550378567269,5151,0.183489580026682,0.0846230441938358,0,0,NaN,20.8114929139973,0,79.1885070860027,45.641622985828,29.7806251213357,24.5777518928363,90.2348578491965,96.126582278481,0.2621688,0.0213268,0.02437155,0.033111784,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\04_closed_loop_top5\01_closed_loop_runs\path_closed_loop_sharp_turn_transition_theta10_v1\uncertainty_tuning_top5_summary.csv,0,52,0.0192929611997183,0.615021939625037,3.62731053240741,0.712259388487972,0.0230652056070851,0,65.3659483595418,0,0.570827903715165,0.313560369870103,all
0,286.308127702175,152.082728323721,0,u17_ltheta050_seed101,u17_ltheta050_seed101,1.45710200688616,0.0115548487592141,190,0.0912032445095013,0.0128746958475852,0.124799654999001,0.0293956584468839,0.126625803354214,0.0251079018312706,3.60498981333048,0.211246910551389,0.0405570155604487,1.14651218923485,2.12327977300151,9.51979780960404,98.6438710358292,18951,0.446052279059394,0.0947619648439069,0,0,NaN,44.0768297187483,0,55.9231702812516,61.3476861379347,12.2051606775368,26.4471531845285,77.8696741854637,98.4810126582279,3.4422358,0.0223327,0.02728651,0.035817559,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\04_closed_loop_top5\01_closed_loop_runs\path_factory_logistics_showcase_theta10_v3\uncertainty_tuning_top5_summary.csv,0,190,0.00843563847223886,0.449786908075937,2.7623015769676,0.472655331172292,0.00930318407585233,0,58.308268692945,0,0.63326888996863,0.358576890629657,all
0,343.87615677712,190.229453630012,0,u23_turn_protect_mix_seed101,u23_turn_protect_mix_seed101,5.10152671814833,0.00574629856582518,44,0.107296285525453,0.031352763242815,0.0997051784255348,0.0430472915453457,0.221658282454727,0.0616239750580323,0.924737906872049,0.0877066120003233,0.0312188792113628,23.972602739726,26.0256078759284,16.0583941605839,88.5083888761204,4351,0.195177578337975,0.0618666597568917,0,0,NaN,19.2139737991266,2.7579866697311,78.0280395311423,35.3941622615491,37.8993334865548,26.7065042518961,80.4008908685969,91.6546762589928,0.2635624,0.0213398,0.024566185,0.033100401,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\04_closed_loop_top5\01_closed_loop_runs\path_closed_loop_long_updown_theta10_v1\uncertainty_tuning_top5_summary.csv,0,44,0.0349999999999998,0.801933188430076,4.552,1.2803923066056,0.0466057077627633,0,37.2558032636176,0,0.926954363320239,0.709435748950097,all
0,221.849400745981,157.153605698054,0,u23_turn_protect_mix_seed101,u23_turn_protect_mix_seed101,1.51016654628058,0.00559178413516882,52,0.0657606664980121,0.0166522836530034,0.0722788122285349,0.0283127169496852,0.129934566927505,0.0355513077531442,0.962987528567925,0.0520621675423998,0.0254653424011866,26.977518734388,2.28063426555484,61.8683001531394,90.6425936711318,5151,0.306818073836689,0.0831434689753032,0,0,NaN,20.0931857891672,0,79.9068142108328,35.1193942923704,30.5960007765482,34.2846049310813,90.8529048207664,96,0.2661235,0.0214112,0.024344425,0.03317418,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\04_closed_loop_top5\01_closed_loop_runs\path_closed_loop_sharp_turn_transition_theta10_v1\uncertainty_tuning_top5_summary.csv,0,52,0.0170823223196514,0.602448612903497,3.32314074074074,0.772461795708373,0.0203071801582437,0,53.9701028926422,0,0.57003967718432,0.30885228503091,all
0,286.082476125199,152.120454830589,0,u23_turn_protect_mix_seed101,u23_turn_protect_mix_seed101,1.38212026782228,0.00824002277259639,190,0.0641620963455387,0.0102143671335504,0.0783034164186552,0.0317489988466111,0.126625803354214,0.0227342230538038,3.28527586356364,0.0829491451946654,0.0253980870227076,2.47405261887521,1.91032433270042,17.5793316484134,98.3800327159517,18951,0.325008768369598,0.0801614573185203,0,0,NaN,43.1797794311646,0,56.8202205688354,63.0837422827291,13.2446836578545,23.6715740594164,64.6365914786967,99.0436005625879,0.4593368,0.0212126,0.024130175,0.0336260250000003,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\04_closed_loop_top5\01_closed_loop_runs\path_factory_logistics_showcase_theta10_v3\uncertainty_tuning_top5_summary.csv,0,190,0.00969143520814066,0.404537214185691,2.60274120809038,0.450644346057914,0.00970045476119394,0,58.8939897630732,0,0.728128265439069,0.346194120827302,all
0,350.547416601307,190.1466477076,0,u18_ltheta065_seed101,u18_ltheta065_seed101,5.23736063651502,0.00654158273663679,44,0.120881771410098,0.0371603549047774,0.111250242791038,0.0484131943150859,0.221077633377165,0.0663260623251989,0.847157534351403,0.0724381340918352,0.0279912564736905,30.1369863013699,27.4299892292217,40.7542579075426,86.6927143185475,4351,0.210470664908345,0.0640017907235913,0,0,NaN,16.6398529073776,3.79223167088026,79.5679154217421,31.5789473684211,37.1868535968743,31.2341990347047,93.3184855233853,92.0287769784173,0.280302,0.0214823,0.026297805,0.04251679,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\04_closed_loop_top5\01_closed_loop_runs\path_closed_loop_long_updown_theta10_v1\uncertainty_tuning_top5_summary.csv,0,44,0.0319270924498533,0.92894740979997,4.31315200000001,1.3824761766461,0.0488052511489599,0,42.0133302689037,0,0.999868395648943,0.759455564307234,all
0,230.101721557221,156.969618154728,0,u18_ltheta065_seed101,u18_ltheta065_seed101,1.59222349796239,0.00793636385814307,52,0.063611935289852,0.0174926129856822,0.0800589793487077,0.0304090060136139,0.129934566927505,0.033216513095612,1.02386963894687,0.0588011445546773,0.0277179090375121,24.3963363863447,2.53523865333488,74.3491577335375,91.3414870898854,5151,0.397562605662069,0.0859464642578505,0,0,NaN,20.5979421471559,0,79.4020578528441,30.5183459522423,45.719277810134,23.7623762376238,79.9752781211372,96.126582278481,0.2471098,0.0214301,0.024120545,0.031938666,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\11_uncertainty_tuning\04_closed_loop_top5\01_closed_loop_runs\path_closed_loop_sharp_turn_transition_theta10_v1\uncertainty_tuning_top5_summary.csv,0,52,0.0161740951077074,0.60255867965575,3.32314074074074,0.714745902259198,0.0209887303163054,0,55.426130848379,0,0.569835356165189,0.309141507003041,all
